Año,Trimestre,ADSL,Cablemodem,Fibra óptica,Wireless,Otros,Total,ID
2014,4,1575978.0,1070135.0,120528.0,17728.0,32038.0,2816407.0,1
2014,4,455785.0,840224.0,17155.0,1962.0,15394.0,1330520.0,2
2014,4,25192.0,241.0,16.0,0.0,44.0,25493.0,3
2014,4,55024.0,10918.0,31.0,0.0,62.0,66035.0,4
2014,4,48539.0,697.0,891.0,12256.0,6159.0,68542.0,5
2014,4,345157.0,240452.0,419.0,3918.0,486.0,590432.0,6
2014,4,54754.0,9526.0,40.0,1315.0,75.0,65710.0,7
2014,4,112291.0,23027.0,57.0,5178.0,260.0,140813.0,8
2014,4,21245.0,4896.0,1.0,0.0,65.0,26207.0,9
2014,4,31349.0,4583.0,22.0,37.0,11.0,36002.0,10
2014,4,16043.0,34281.0,514.0,5894.0,648.0,57380.0,11
2014,4,16352.0,0.0,17.0,0.0,33.0,16402.0,12
2014,4,151797.0,13030.0,2534.0,31.0,2222.0,169614.0,13
2014,4,58435.0,18613.0,16.0,150.0,15.0,77229.0,14
2014,4,47721.0,31778.0,1014.0,11853.0,3030.0,95396.0,15
2014,4,66307.0,23703.0,901.0,3819.0,1530.0,96260.0,16
2014,4,76026.0,17289.0,48.0,6.0,578.0,93947.0,17
2014,4,48653.0,451.0,740.0,1202.0,1073.0,52119.0,18
2014,4,11419.0,926.0,355.0,24.0,423.0,13147.0,19
2014,4,17553.0,448.0,388.0,4395.0,2929.0,25713.0,20
2014,4,335267.0,183009.0,3205.0,6282.0,1634.0,529397.0,21
2014,4,34110.0,4231.0,19.0,920.0,37.0,39317.0,22
2014,4,21948.0,3664.0,655.0,1.0,2722.0,28990.0,23
2014,4,137093.0,97.0,116.0,13.0,105.0,137424.0,24
2014,3,1562533.0,1110628.0,124474.0,20049.0,31881.0,2849565.0,1
2014,3,450155.0,833402.0,17886.0,1995.0,14387.0,1317825.0,2
2014,3,24380.0,244.0,15.0,0.0,47.0,24686.0,3
2014,3,53321.0,10336.0,29.0,1.0,59.0,63746.0,4
2014,3,49219.0,668.0,882.0,11853.0,6515.0,69137.0,5
2014,3,340212.0,240334.0,444.0,4064.0,377.0,585431.0,6
2014,3,52957.0,9184.0,31.0,1312.0,65.0,63549.0,7
2014,3,108907.0,22440.0,48.0,5203.0,135.0,136733.0,8
2014,3,21021.0,4836.0,0.0,0.0,80.0,25937.0,9
2014,3,30128.0,3541.0,22.0,37.0,13.0,33741.0,10
2014,3,16051.0,33940.0,538.0,11219.0,677.0,62425.0,11
2014,3,15864.0,0.0,14.0,1.0,37.0,15916.0,12
2014,3,150120.0,13030.0,2512.0,40.0,2222.0,167924.0,13
2014,3,56933.0,18373.0,4.0,3.0,14.0,75327.0,14
2014,3,54458.0,30964.0,1000.0,12858.0,3087.0,102367.0,15
2014,3,65264.0,26590.0,888.0,3533.0,1505.0,97780.0,16
2014,3,73828.0,18394.0,43.0,109.0,580.0,92954.0,17
2014,3,48272.0,451.0,731.0,1199.0,1126.0,51779.0,18
2014,3,11303.0,925.0,355.0,25.0,438.0,13046.0,19
2014,3,17862.0,492.0,385.0,4273.0,3098.0,26110.0,20
2014,3,325577.0,183630.0,4407.0,6540.0,733.0,520887.0,21
2014,3,32820.0,3900.0,19.0,768.0,41.0,37548.0,22
2014,3,21840.0,3469.0,650.0,1.0,2832.0,28792.0,23
2014,3,131739.0,97.0,117.0,13.0,100.0,132066.0,24
2014,2,1568881.0,1025490.0,120008.0,17020.0,33147.0,2764546.0,1
2014,2,447637.0,828411.0,17729.0,1883.0,14555.0,1310215.0,2
2014,2,24380.0,243.0,17.0,0.0,43.0,24683.0,3
2014,2,53321.0,9870.0,30.0,0.0,58.0,63279.0,4
2014,2,51070.0,649.0,866.0,10960.0,6974.0,70519.0,5
2014,2,337825.0,234729.0,351.0,3673.0,374.0,576952.0,6
2014,2,52883.0,8680.0,31.0,1309.0,55.0,62958.0,7
2014,2,108900.0,21706.0,49.0,4795.0,133.0,135583.0,8
2014,2,20894.0,4628.0,0.0,0.0,78.0,25600.0,9
2014,2,30128.0,4161.0,23.0,40.0,9.0,34361.0,10
2014,2,15957.0,32600.0,513.0,5869.0,689.0,55628.0,11
2014,2,15864.0,0.0,14.0,0.0,34.0,15912.0,12
2014,2,148979.0,13030.0,2480.0,36.0,2282.0,166807.0,13
2014,2,56933.0,17594.0,4.0,150.0,8.0,74689.0,14
2014,2,47767.0,29776.0,997.0,10765.0,2983.0,92288.0,15
2014,2,64920.0,24944.0,876.0,3657.0,1560.0,95957.0,16
2014,2,73841.0,17504.0,45.0,7.0,577.0,91974.0,17
2014,2,48161.0,451.0,722.0,1139.0,1173.0,51646.0,18
2014,2,11306.0,925.0,354.0,22.0,448.0,13055.0,19
2014,2,18956.0,448.0,381.0,4118.0,3266.0,27169.0,20
2014,2,324101.0,178495.0,3085.0,6041.0,636.0,512358.0,21
2014,2,32820.0,4231.0,19.0,907.0,34.0,38011.0,22
2014,2,21618.0,3008.0,648.0,1.0,2934.0,28209.0,23
2014,2,131740.0,97.0,121.0,13.0,98.0,132069.0,24
2014,1,1567685.0,1000879.0,120960.0,16528.0,33824.0,2739876.0,1
2014,1,445569.0,820161.0,17767.0,1866.0,14555.0,1299918.0,2
2014,1,24126.0,46.0,17.0,0.0,43.0,24232.0,3
2014,1,52971.0,9497.0,30.0,0.0,58.0,62556.0,4
2014,1,51066.0,539.0,866.0,10776.0,6974.0,70221.0,5
2014,1,336841.0,225769.0,347.0,3585.0,368.0,566910.0,6
2014,1,52565.0,8279.0,31.0,1306.0,55.0,62236.0,7
2014,1,107883.0,21379.0,49.0,4887.0,133.0,134331.0,8
2014,1,20774.0,4548.0,0.0,0.0,100.0,25422.0,9
2014,1,29765.0,4030.0,23.0,0.0,9.0,33827.0,10
2014,1,15826.0,31305.0,513.0,5848.0,701.0,54193.0,11
2014,1,15663.0,0.0,14.0,0.0,34.0,15711.0,12
2014,1,148970.0,12076.0,2480.0,37.0,2282.0,165845.0,13
2014,1,56597.0,17191.0,4.0,150.0,8.0,73950.0,14
2014,1,47790.0,28161.0,997.0,10381.0,3051.0,90380.0,15
2014,1,64886.0,24156.0,876.0,3576.0,1572.0,95066.0,16
2014,1,73131.0,17538.0,45.0,8.0,568.0,91290.0,17
2014,1,48161.0,434.0,722.0,808.0,1173.0,51298.0,18
2014,1,11306.0,428.0,354.0,21.0,448.0,12557.0,19
2014,1,18927.0,100.0,381.0,4092.0,3264.0,26764.0,20
2014,1,322662.0,174296.0,3059.0,5951.0,644.0,506612.0,21
2014,1,32567.0,3598.0,19.0,915.0,34.0,37133.0,22
2014,1,21618.0,2837.0,648.0,1.0,2934.0,28038.0,23
2014,1,129717.0,83.0,121.0,13.0,98.0,130032.0,24
