Año,Trimestre,Provincia,Otros,"0,256 Mbps","0,375 Mbps","0,625 Mbps","0,5 Mbps","0,512 Mbps","0,75 Mbps",1 Mbps,"1,2 Mbps","1,25 Mbps","1,5 Mbps",2 Mbps,"2,2 Mbps","2,5 Mbps","6,7 Mbps",3 Mbps,"3,2 Mbps","3,3 Mbps","3,5 Mbps",4 Mbps,"4,5 Mbps",5 Mbps,6 Mbps,"6,4 Mbps",7 Mbps,"7,5 Mbps",8 Mbps,9 Mbps,10 Mbps,"10,2 Mbps","10,6 Mbps",11 Mbps,12 Mbps,"12,3 Mbps",13 Mbps,14 Mbps,15 Mbps,16 Mbps,17 Mbps,18 Mbps,19 Mbps,20 Mbps,"20,5 Mbps",21 Mbps,22 Mbps,23 Mbps,24 Mbps,25 Mbps,"25,1 Mbps","25,11 Mbps","25,5 Mbps",26 Mbps,27 Mbps,28 Mbps,29 Mbps,30 Mbps,31 Mbps,32 Mbps,34 Mbps,35 Mbps,36 Mbps,37 Mbps,38 Mbps,39 Mbps,40 Mbps,41 Mbps,45 Mbps,46 Mbps,47 Mbps,48 Mbps,49 Mbps,50 Mbps,"50,1 Mbps",51 Mbps,"50,25 Mbps",52 Mbps,54 Mbps,55 Mbps,56 Mbps,58 Mbps,59 Mbps,60 Mbps,61 Mbps,62 Mbps,63 Mbps,64 Mbps,65 Mbps,66 Mbps,67 Mbps,68 Mbps,70 Mbps,71 Mbps,75 Mbps,77 Mbps
2021,2,Córdoba,9925,2,,,87.0,10,66,15625,,,7,12735,27,907,,54.071,,6,5074,12287,,11913,91491,14,3928,,10100,2059,120.415,,1,7,12329,,4,9,16475,100,,6577,,31448,0,,,,2,65793,2,,25,,0,,,5135,,,,2,,,,,72,,,,,,,308436,0,,0,,,,,,,13442,,,,,,,,,133,,,
2021,2,Corrientes,5053,,,,10.0,57,118,4211,,,,1721,,,,8.443,,,480,1665,,1513,11913,,1343,,3516,,22.178,,,,281,,,,1647,1093,,381,,21122,0,,,,,2746,,,,,0,,,7327,,,,,,,,,,,,,,,,20318,0,,0,,,,,,,,,,,,,,,,,,,
2021,2,Entre Ríos,16077,1,,,20.0,86,113,5962,,,,6387,,,,14.166,,,390,1221,,3447,34856,,6239,,1627,,47.483,,,,5270,,,,3861,3,,1224,,29110,0,,,,,7276,,,,,0,,,11226,,,,,,,,,1,,,,,,,41138,0,,0,,,,,,,,,,,,,,,,,,,
2021,2,Formosa,1618,,,,49.0,332,,570,,,,1250,,,,10.37,,,,2979,,2162,5033,,2,,1,,7.307,,,,336,,,,454,,,324,,6346,0,,,,,979,,,,,0,,,366,,,,,,,,,3,,,,,,,6849,0,,0,,,,,,,,,,,,,,,,,,,
2021,2,Jujuy,2401,,,,26.0,22,,1722,,,,3288,,,,5.924,,,,2860,,4090,6473,,10,,169,,16.398,,,,22759,,,,558,,,4,,14587,0,,,,,385,,,,,0,,,222,,,,,,,,,,,,,,,,24298,0,,0,1,,,,,,,,,,,,,1,,,,,
2021,2,La Pampa,4062,1,,,236.0,61,313,2177,,,,4306,,,,8.03,,,1,2804,,1421,45648,,5,,222,,7.542,,,,15,,,,3399,30,,38,,4646,0,,,46,,275,,,,,0,53,,3025,,,,,,,,,,,,,,,,8547,0,,0,,,,,,,,,,148,,,,,,,,,
2021,2,La Rioja,19,,,,9.0,9,,691,,,,303,,,,1.051,,,,3,,5,3260,,,,,,5.971,,,,15046,,,,482,,,,,7770,0,,,,,317,,,,,0,,,4510,,,,,,,,,,,,,,,,34132,0,,0,,,,,,,,,,,,,,,,,,,
2021,2,Mendoza,50,1,,,19.0,16,,1729,,,1348,2810,,,,5.563,,,13,2291,,1059,122680,,2460,,871,1962,5.593,,,,52495,,,,1071,,,,,2551,0,,,,1634,145,,,,,0,,,2637,,,,,99,,,,18,,,,,,,15609,0,,0,,,,,,,2,,,,,,,,,2,,1,
2021,2,Misiones,8279,,,,47.0,4,,4411,,,,11898,,,,5.968,,,4,596,,4596,14175,,317,,309,3,25.278,,,4,298,,,1,2051,1,,448,,23008,0,37,,,,3495,,,,,0,,,12659,,,,,,,,,71,,28,,,,,25863,0,,0,,,,,,,19,,,,,,,,,,,,
2021,2,Neuquén,5645,,,,40.0,72,1,647,,,,2584,,,,7.768,,,6942,433,,9870,29795,,304,,4082,,4.245,,,,1068,,,1,316,,,1348,,3138,0,,,,,5768,,,,,0,,,213,,,,,,,,,57,,,,,,,35477,0,,0,,,,,,,,,,,4,,,,,,,,
2021,2,Río Negro,20009,,,,19.0,106,1,1210,,,,3466,,,,6.525,,,6,2669,,5587,50449,,,,268,19,3.376,,,,6629,,,,1,,,976,,7413,0,,,,,3693,,,,,0,,,187,,,,,,,,,33,,,,,,,21978,0,,0,,,,,,,,,,,,,,,,,,,
2021,2,Salta,6328,,,,41.0,60,1,1819,,,,1727,,,,12.452,,,8,8133,,4255,14168,,119,,53,,66.84,,,,536,,,,2210,,,17,,4336,0,,,,,9317,,,,,0,,,352,,,,,,,,,,,,,,,,42116,0,,0,,,,,,,,,,,,,,,,,,,
2021,2,San Juan,4641,,,,15.0,3,,1333,,,,1634,,,,4.811,,,,910,,337,51297,,258,,250,132,144.0,,,,12361,,,,69,,,,,120,0,,,,,335,,,,,0,,,7,,,,,,,,,1,,,,,,,158,0,,0,,,,,,,1,,,,,,,,,,,,
2021,2,San Luis,36917,,,,59.0,1,,439,,,,667,,,,963.0,,,2,310,,68,9303,,115,,149,2438,1.0,,,,5347,,,,,,,,,71,0,,,,,65946,,,,,0,,,2,,,,,,,,,,,,3,,,,,0,,0,,,,,,,,,,,,,,,,,,,
2021,2,Santa Cruz,735,3,,,24.0,23,,6656,,,,2661,,,,5.91,,,,962,,1900,12506,,33,,2,57,8.371,,,,4647,,1281,,850,,,1,,109,0,,,,463,980,,,,,0,,,132,,,,216,,,,,5,,,,,,,325,0,,0,,,,,,,,,,,,,,,,,,49,
2021,2,Santa Fe,15371,32,,,335.0,100,5,13666,326,,,12057,,,,52.108,,,171,5830,,31578,87173,,7515,,9580,732,186.25,,,,8489,,68,,12792,137,,3348,,55618,0,,,,,47651,,,,,0,,,27695,,,,4,,,2,,231,,116,,,,,174933,0,,0,,,,,,,43,,,,,,,,,,,,
2021,2,Santiago Del Estero,1566,,,,39.0,84,908,603,,,307,3313,,,,8.309,,,,1372,,389,17742,,1089,,12,,61.123,,,,7373,,,,652,,,,,2334,0,,,,,458,,,,,0,,,353,,,,,,,,,30,,,,,,,3228,0,,0,,,,,,,,,,,,,,,,,,,
2021,2,Tierra Del Fuego,1483,,,,6.0,11,,87,,,,5,,,,545.0,,,,2273,,342,18083,,,,5518,44,1.351,,,,4325,,,,149,,,40,,66,0,,,,,430,,,,,0,,,46,,,,2,,,,,10,,,,,,,846,0,,0,,,,,,,9,,,,,,,,,,,,
2021,2,Tucumán,2680,,,,19.0,13,,2890,,,,28,,113,,8.888,65,,2890,253,,212,24982,,153,,163,376,50.956,,,2,1291,,,,2358,,,1,,20080,0,,,,,4001,,,,,0,,,1021,,,,1,,,,,,,,,,,,69804,0,,0,,,,,,,,,,,,,,,,,,,
2021,1,Buenos Aires,10867,17,,,36.822,100,26560,30497,,,422,23811,,35,,86.423,,,34867,20736,,39503,876701,,9996,96,23194,264,206.97,,,4,48426,,1,30,21894,558,,43339,,49495,0,2,1,,26,197184,,,,,0,,917,23965,,,1,230,,,,,2216,9,,,,,1,1272373,0,,0,,54,15,,1,,46395,,1,,,2,,,,1044,,13595,
2021,1,Capital Federal,126,31,,,74.0,30,15,5052,,,,336,,,,7.405,,,70,2288,,2600,142140,,6,,22,3,76.722,,,5,8934,,,,2882,5,,31236,,13395,0,1,,,,72450,,,,,0,,,10810,,,,9,,,,30,121,,,,,,,567488,0,,0,,,1,,,,11745,,,,,,1,,,3,,4666,
2021,1,Catamarca,2196,,,,34.0,37,,612,,,,278,,,,2.113,,,,,,12,4408,,3,,,12,8.44,,,,3494,,,,566,,,,,6055,0,,,,349,,,,,,0,,,363,,,,,,,,,,,,,,,,14899,0,,0,,,,,,,,,,,,,,,,,,,
2021,1,Chaco,8384,,225,111,69.0,7,,2267,,25,,1150,,,,7.904,,,1184,385,,1008,10435,,624,,510,1,20.967,,,,19542,,,,1584,,,655,,5775,0,,,,,3717,,,,,0,,,10779,,,,,,,,,,,,,,,,29360,0,,0,,,,,,,,,,,,,,,,,,,
2021,1,Chubut,4390,8,,,66.0,32,4,930,,,,4716,,,,22.102,,,73,614,,773,57883,,200,,113,1590,19.498,,,,14444,,,,853,,,,,95,0,,,,,2609,,,,,0,,,235,,,,,,,,,3,,,,,,,999,0,,0,,,,,,,,,,,,,,,,,,,
2021,1,Córdoba,12677,2,,,81.0,10,,16049,,,7,13025,27,907,,55.151,,6,5026,12513,,13496,97978,14,2148,,9978,2059,120.893,,1,7,15887,,4,9,16046,100,,9742,,32863,0,,,,2,60420,2,,25,,0,,,11543,,,,2,,,,,68,,,,,,,307401,0,,0,,,,,,,4642,,,,,,,,,133,,,
2021,1,Corrientes,5453,,,,10.0,57,,4395,,,,1637,,,,8.773,,,,1665,,1513,14088,,,,3513,,22.71,,,,17434,,,,1674,1093,,572,,5396,0,,,,,2516,,,,,0,,,6485,,,,,,,,,,,,,,,,18572,0,,0,,,,,,,,,,,,,,,,,,,
2021,1,Entre Ríos,12826,1,,,18.0,86,,6549,,,,5124,,,,13.731,,,,1221,,3297,40244,,2106,,1566,,52.388,,,,32156,,,,4002,3,,1888,,4383,0,,,,,6119,,,,,0,,,9655,,,,,,,,,1,,,,,,,39974,0,,0,,,,,,,,,,,,,,,,,,,
2021,1,Formosa,1942,,,,49.0,7,,656,,,,1878,,,,10.453,,,,2978,,2101,4343,,2,,,,7.567,,,,361,,,,486,,,535,,6534,0,,,,,819,,,,,0,,,396,,,,,,,,,3,,,,,,,6730,0,,0,,,,,,,,,,,,,,,,,,,
2021,1,Jujuy,2378,,,,27.0,22,,1395,,,,2954,,,,5.706,,,,2764,,4090,7001,,10,,169,,17.114,,,,22759,,,,555,,,4,,17331,0,,,,,16,,,,,0,,,552,,,,,,,,,,,,,,,,19866,0,,0,1,,,,,,,,,,,,,1,,,,,
2021,1,La Pampa,2424,1,,,236.0,61,313,2636,,,,4764,,,,11.152,,,,2470,,1403,46016,,5,,2,,7.857,,,,46,,,,4006,30,,39,,3490,0,,,46,,266,,,,,0,53,,2421,,,,,,,,,,,,,,,,6936,0,,0,,,,,,,,,,148,,,,,,,,,
2021,1,La Rioja,,,,,9.0,9,,670,,,,1,,,,1.182,,,31588,1,,,3307,,,,,,5.968,,,,,,,,4097,,,,,507,0,,,,,,,,,,0,,,215,,,,,,,,,,,,,,,,2456,0,,0,,,,,,,,,,,,,,,,,,,
2021,1,Mendoza,44,1,,,20.0,7,9,1716,,,,2756,,,,4.451,,,14,1625,,1011,122844,,2463,,872,2454,5.427,,,,49373,,,,1073,,,,,2087,0,,,,1350,133,,,,,0,,,2588,,,,,87,,,,16,,,,,,,12558,0,,0,,,,,,,,,,,,,,,,1,,1,
2021,1,Misiones,8256,,,,47.0,4,,4882,,,,8857,,,,7.414,,,,596,,4308,15416,,305,,224,3,24.971,,,4,17115,,,1,1940,1,,731,,7309,0,37,,,,3206,,,,,0,,,10807,,,,,,,,,71,,28,,,,,24012,0,,0,,,,,,,19,,,,,,,,,,,,
2021,1,Neuquén,5758,,,,45.0,71,1,525,,,,2220,,,,6.864,,,6938,357,,10029,29564,,304,,3974,,4.165,,,,1390,,,,163,,,1958,,2392,0,,,,,5504,,,,,0,,,181,,,,,,,,,,,,,,,,35562,0,,0,,,,,,,,,,,4,,,,,,,,
2021,1,Río Negro,20103,,,,19.0,106,,1134,,,,3367,,,,6.286,,,2,1334,,4952,53402,,,,268,25,3.894,,,,6790,,,,1,,,1398,,4856,0,,,,,3473,,,,,0,,,174,,,,,,,,,33,,,,,,,22068,0,,0,,,,,,,,,,,,,,,,,,,
2021,1,Salta,6319,,,,49.0,60,1,2559,,,,1341,,,,15.226,,,1,4827,,1419,15431,,,,50,,68.099,,,,2085,,,,2209,,,38,,4832,0,,,,,7726,,,,,0,,,413,,,,,,,,,,,,,,,,41684,0,,0,,,,,,,,,,,,,,,,,,,
2021,1,San Juan,4641,,,,22.0,3,1,1191,,,,1937,,,,4.821,,,,910,,284,51489,,268,,250,197,143.0,,,,11314,,,,69,,,,,111,0,,,,,335,,,,,0,,,5,,,,,,,,,1,,,,,,,158,0,,0,,,,,,,1,,,,,,,,,,,,
2021,1,San Luis,36917,,,,57.0,1,,439,,,,667,,,,969.0,,,2,310,,48,9454,,116,,149,2660,1.0,,,,4365,,,,,,,,,64,0,,,,,62913,,,,,0,,,2,,,,,,,,,,,,3,,,,,0,,0,,,,,,,,,,,,,,,,,,,
2021,1,Santa Cruz,,3,,,24.0,23,,6688,,,,2661,,,,5.91,,,,962,,1895,10594,,39,,2,70,8.223,,,,4744,,1281,,850,,,1,,111,0,,,,331,980,,,,,0,,,26,,,,216,,,,,5,,,,,,,301,0,,0,,,,,,,,,,,,,,,,,,49,
2021,1,Santa Fe,24382,51,,,321.0,146,,14129,326,,334,8827,,,,50.996,,,65,5554,,27045,95247,,4158,,8329,732,191.239,,,,27018,,68,,13124,137,,4767,,46732,0,,,,,43129,,,,,0,,,22355,,,,4,,,2,,231,,119,,,,,170952,0,,0,,,,,,,43,,,,,,,,,,,,
2021,1,Santiago Del Estero,4144,,,,39.0,84,908,915,,,307,4571,,,,9.418,,,,845,,49,17780,,996,,,,57.468,,,,5586,,,,620,,,,,2343,0,,,,,,,,,,0,,,700,,,,,,,,,30,,,,,,,2952,0,,0,,,,,,,,,,,,,,,,,,,
2021,1,Tierra Del Fuego,11836,,,,6.0,11,,94,,,,5,,,,578.0,,,,2377,,2,18323,,,,14,48,1.406,,,,4046,,,,156,,,44,,71,0,,,,,443,,,,,0,,,43,,,,4,,,,,10,,,,,,,878,0,,0,,,,,,,9,,,,,,,,,,,,
2021,1,Tucumán,2680,,,,16.0,13,,3157,,,,28,,113,,9.521,65,,2890,253,,212,26668,,153,,163,417,52.683,,,2,1160,,,,2261,,,1,,21831,0,,,,,118,,,,,0,,,4070,,,,1,,,,,,,,,,,,67892,0,,0,,,,,,,,,,,,,,,,,,,
2020,4,Buenos Aires,9016,17,,,36.822,100,26560,31669,,,422,23678,,35,,86.552,,,34867,20237,,40469,876573,,6873,96,23127,264,211.883,,,4,50305,,1,30,22064,558,,46692,,94517,0,2,1,,26,190510,,,,,0,,917,22166,,,1,230,,,,,2201,9,,,,,1,1219329,0,,0,,54,15,,1,,46323,,1,,,1,,,,1044,,13593,
2020,4,Capital Federal,268,30,,,75.0,30,15,5178,,,,337,,,,7.591,,,70,1544,,2606,143113,,6,,22,3,78.092,,,5,9496,,,,2998,5,,33676,,14028,0,1,,,,69359,,,,,0,,,10915,,,,9,,,,30,121,,,,,,,573217,0,,0,,,1,,,,11745,,,,,,1,,,3,,4666,
2020,4,Catamarca,2309,,,,34.0,37,,635,,,,278,,,,2.819,,,,11,,1,5099,,,,,95,8.645,,,,3070,,,,570,,,,,7796,0,,,,232,,,,,,0,,,359,,,,,,,,,,,,,,,,12502,0,,0,,,,,,,,,,,,,,,,,,,
2020,4,Chaco,7965,,225,111,69.0,7,,2319,,25,,1150,,,,7.956,,,1184,385,,957,10807,,624,,510,1,21.344,,,,18252,,,,1612,,,715,,6223,0,,,,,3645,,,,,0,,,12056,,,,,,,,,,,,,,,,28481,0,,0,,,,,,,,,,,,,,,,,,,
2020,4,Chubut,4402,8,,,66.0,32,4,880,,,,5175,,,,22.554,,,73,550,,470,58560,,,,94,2170,19.56,,,,11015,,,,1007,,,,,24,0,,,,,2586,,,,,0,,,232,,,,,,,,,3,,,,,,,999,0,,0,,,,,,,,,,,,,,,,,,,
2020,4,Córdoba,13568,2,,,81.0,36,,16318,,,7,13229,27,907,,54.708,,6,5026,14254,,13426,99441,14,2081,,10069,2038,121.06,,1,1,16202,,4,9,16658,100,,10547,,38699,0,,,,2,58309,2,,25,,0,,,11683,,,,2,,,,,68,,,,,,,295730,0,,0,,,,,,,4638,,,,,,,,,134,,1,
2020,4,Corrientes,4985,,,,10.0,57,,4230,,,,1796,,,,8.983,,,,1665,,1193,14560,,,,3513,,22.808,,,,16816,,,,1712,1093,,629,,5437,0,,,,,2381,,,,,0,,,7002,,,,,,,,,,,,,,,,18193,0,,0,,,,,,,,,,,,,,,,,,,
2020,4,Entre Ríos,14654,1,,,18.0,86,,6681,,,,5185,,,,12.614,,,,1117,,3311,39662,,2106,,1566,,49.884,,,,30230,,,,4151,3,,2016,,4355,0,,,,,5864,,,,,0,,,10736,,,,,,,,,1,,,,,,,39279,0,1,0,,,,,,,,,,,,,,,,,,,
2020,4,Formosa,1680,,,,49.0,7,,704,,,,1925,,,,10.503,,,,2979,,2092,5337,,2,,,,7.604,,,,370,,,,487,,,573,,5751,0,,,,,784,,,,,0,,,413,,,,,,,,,3,,,,,,,6367,0,,0,,,,,,,,,,,,,,,,,,,
2020,4,Jujuy,2811,,,,27.0,22,,1443,,,,2954,,,,5.745,,,,2289,,4090,7433,,10,,1,,14.368,,,,22759,,,,563,,,4,,21604,0,,,,,6,,,,,0,,,440,,,,,,,,,,,,,,,,13929,0,,0,1,,,,,,,,,,,,,1,,,,,
2020,4,La Pampa,2520,1,,,236.0,61,313,2641,,,,4786,,,,11.236,,,,3110,,1402,47250,,5,,2,,8.117,,,,44,,,,3962,30,,35,,2491,0,,,46,,266,,,,,0,53,,2031,,,,,,,,,,,,,,,,5994,0,,0,,,,,,,,,,148,,,,,,,,,
2020,4,La Rioja,,,,,9.0,9,,688,,,,,,,,1.214,,,31589,1,,,3415,,,,,,6.06,,,,,,,,4104,,,,,529,0,,,,,,,,,,0,,,181,,,,,,,,,,,,,,,,2392,0,,0,,,,,,,,,,,,,,,,,,,
2020,4,Mendoza,2570,1,,,20.0,7,9,1825,,,,2761,,,,8.268,,,14,3560,,2864,127051,,689,,871,4143,5.469,,,,35582,,,,1073,,,,,3741,0,,,,930,10,,,,,0,,,2448,,,,,59,,,,10,,,,,,,8272,0,,0,,,,,,,1,,,,,,,,,,,,
2020,4,Misiones,7001,,,,47.0,4,,3956,,,,7903,,,,7.751,,,,496,,4263,16143,,305,,201,3,25.569,,,4,16485,,,1,1975,1,,785,,7194,0,37,,,,3119,,,,,0,,,11654,,,,,,,,,,,28,,,,,23802,0,,0,,,,,,,,,,,,,,,,,,,
2020,4,Neuquén,5720,,,,45.0,71,1,556,,,,2220,,,,6.889,,,6938,357,,10216,29584,,294,,4010,,4.174,,,,1477,,,,163,,,2120,,2031,0,,,,,5320,,,,,0,,,181,,,,,,,,,1,,,,,,,35774,0,,0,,,,,,,,,,,4,,,,,,,,
2020,4,Río Negro,20146,,,,19.0,106,,1141,,,,3367,,,,6.327,,,2,1334,,4962,53638,,,,268,30,3.855,,,,6791,,,,1,,,1497,,4842,0,,,,,3346,,,,,0,,,171,,,,,,,,,32,,,,,,,22157,0,,0,,,,,,,,,,,,,,,,,,,
2020,4,Salta,6319,,,,49.0,60,1,2871,,,,1341,,,,15.653,,,1,4827,,1385,15878,,,,47,,68.782,,,,2243,,,,2241,,,35,,10669,0,,,,,7616,,,,,0,,,675,,,,,,,,,,,,,,,,34472,0,,0,,,,,,,,,,,,,,,,,,,
2020,4,San Juan,4588,,,,22.0,3,1,1459,,,,1568,,,,5.164,,,,716,,214,52388,,86,,23,488,143.0,,,,5003,,,,43,,,,,80,0,,,,,327,,,,,0,,,5,,,,,,,,,1,,,,,,,157,0,,0,,,,,,,1,,,,,,,,,,,,
2020,4,San Luis,36918,,,,57.0,1,,451,,,,667,,,,1.442,,,2,439,,278,10741,,,,149,3340,1.0,,,,2688,,,,,,,,,,0,,,,,62239,,,,,0,,,2,,,,,,,,,,,,3,,,,,0,,0,,,,,,,,,,,,,,,,,,,
2020,4,Santa Cruz,758,3,,,24.0,20,,5375,,,,1646,,,,6.184,,,,70,,2362,11536,,,,2,121,4.259,,,,4427,,1281,,849,,,1,,76,0,,,,53,959,,,,,0,,,21,,,,216,,,,,5,,,,,,,301,0,,0,,,,,,,,,,,,,,,,,,49,
2020,4,Santa Fe,23602,51,,,321.0,146,,15208,326,,334,9026,,,,53.29,,,65,5797,,26742,96475,,3982,,7198,653,191.96,,,,27739,,3,,13053,130,,5253,,48068,0,,,,,41545,,,,,0,,,23608,,,,4,,,2,,230,,126,,,,,164652,0,,0,,,,,,,43,,,,,,,,,,,,
2020,4,Santiago Del Estero,3932,,,,39.0,84,908,959,,,307,3342,,,,10.631,,,,845,,3,18432,,949,,,,56.641,,,,2261,,,,628,,,,,1777,0,,,,,,,,,,0,,,411,,,,,,,,,20,,,,,,,2669,0,,0,,,,,,,,,,,,,,,,,,,
2020,4,Tierra Del Fuego,6690,,,,6.0,11,,98,,,,7,,,,599.0,,,,2409,,264,18504,,,,4680,52,1.387,,,,3215,,,1,157,,,48,,76,0,,,,,441,,,,,0,,,47,,,,4,,,,,9,,,,,,,890,0,,0,,,,,,,9,,,,,,,,,,,,
2020,4,Tucumán,2680,,,,16.0,13,,3251,,,,28,,113,,9.834,65,,2890,274,,215,27522,,141,,163,351,53.679,,,2,385,,,,2296,,,1,,29471,0,,,,,34,,,,,0,,,4071,,,,1,,,,,,,,,,,,58624,0,,0,,,,,,,,,,,,,,,,,,,
2020,3,Buenos Aires,19853,17,,,36.916,609,26560,32611,,,380,25065,,35,,97.388,,,35939,15952,,35165,876242,,4718,,17558,493,211.941,,,4,57035,,2,24,15530,109,,53774,,93294,0,2,1,,28,180693,,,,,0,,917,12641,,,1,1,,,,,779,,,,,,1,1199980,0,,0,,54,1,,1,,76,,1,,,1,,,,3,,236,
2020,3,Capital Federal,247,30,,,75.0,159,15,5404,,,,387,,,,8.245,,,70,1539,,1962,144912,,13,,22,3,85.045,,,5,10916,,,,3353,5,,38993,,15481,0,1,,,,66791,,,,,0,,,11242,,,1,9,,,,30,121,,,,,,,577976,0,,0,,,1,,,,16,,,,,,1,,,3,,117,
2020,3,Catamarca,2154,,,,34.0,29,,669,,,,264,,,,2.337,,,,3,,48,4955,,,,,27,8.741,,,,3262,,,,603,,,,,7330,0,,,,253,,,,,,0,,,309,,,,,,,,,,,,,,,,11736,0,,0,,,,,,,,,,,,,,,,,,,
2020,3,Chaco,7194,,225,111,69.0,14,,2625,,25,,1737,,,,6.147,,,1184,568,,1085,11305,,527,,308,1,20.803,,,,18678,,,,1688,,,831,,6349,0,,,,,2970,,,,,0,,,10781,,,,,,,,,,,,,,,,27729,0,,0,,,,,,,,,,,,,,,,,,,
2020,3,Chubut,3942,8,,,66.0,84,4,964,,,,5217,,,,22.132,,,73,538,,520,58220,,,,189,2212,19.713,,,,11164,,,,1050,,,,,3,0,,,,,2586,,,,,0,,,232,,,,,,,,,,,,,,,,999,0,,0,,,,,,,,,,,,,,,,,,,
2020,3,Córdoba,11728,2,,,81.0,85,,16954,,,7,13088,27,1158,,54.769,,,5244,15119,,13168,102129,,4253,,5794,1862,112.924,,1,1,16577,,4,9,14529,75,,12411,,40629,0,,,,2,52999,,,,,0,1,,10829,,,,2,,,,,50,,,,,,,285401,0,,0,,,,,,,4608,,,,,,,,,134,,1,
2020,3,Corrientes,5020,,,,10.0,62,,6876,,,,2277,,,,10.537,,,,948,,1543,13536,,,,515,,22.8,,,,17541,,,,1669,,,742,,5356,0,,,,,2129,,,,,0,,,6486,,,,,,,,,,,,,,,,17788,0,,0,,,,,,,,,,,,,,,,,,,
2020,3,Entre Ríos,15759,1,,,18.0,111,,6668,,,,4802,,,,16.549,,,2188,840,,2835,35677,,2106,,844,,48.528,,,,30124,,,,3950,3,,2278,,4442,0,,,,,4777,,,,,0,,,9600,,,,,,,,,,,,,,,,37675,0,1,0,,,,,,,,,,,,,,,,,,,
2020,3,Formosa,1737,,,,49.0,342,,1698,,,,1426,,,,10.254,,,,2979,,1373,5584,,2,,,,7.43,,,,189,,,,499,,,673,,5764,0,,,,,573,,,,,0,,,418,,,,,,,,,,,,,,,,6058,0,,0,,,,,,,,,,,,,,,,,,,
2020,3,Jujuy,3065,,,,27.0,28,,7031,,,,5488,,,,7.909,,,,2283,,734,8868,,,,,,10.566,,,,22759,,,,592,,,4,,21843,0,,,,,8,,,,,0,,,285,,,,,,,,,,1,,,,,,10666,0,,0,,,,,,,,,,,,,,1,,,,,
2020,3,La Pampa,4029,1,,,236.0,56,313,2880,,,,4575,,,,7.814,,,,4284,,1400,46239,,6,,1,,7.813,,,,47,,,,3378,30,,39,,2083,0,,,46,,285,,,,,0,53,,1805,,,,,,,,,,,,,,,,5333,0,,0,,,,,,,,,,148,,,,,,,,,
2020,3,La Rioja,2,,,,9.0,12,,705,,,,,,,,1.25,,,31589,1,,,3561,,,,,,5.955,,,,,,,,4131,,,,,529,0,,,,,,,,,,0,,,124,,,,,,,,,,,,,,,,2224,0,,0,,,,,,,,,,,,,,,,,,,
2020,3,Mendoza,45,1,,,20.0,37,9,1656,,,,2488,,,,4.419,,,14,3267,,2363,127228,,671,,876,5115,5.461,,,,37538,,,,1074,,,,,3821,0,,,,987,5,,,,,0,,,2466,,,,,66,,,,6,,,,,,,6193,0,,0,,,,,,,21,,,,,,,,,,,,
2020,3,Misiones,8779,,,,47.0,24,,4310,,,,7881,,,,7.999,,,,449,,2944,15946,,292,,221,,23.702,,,,17209,,,,2033,,,913,,5787,0,,,,,2847,,,,,0,,,10816,,,,,,,,,,,28,,,,,23464,0,,0,,,,,,,,,,,,,,,,,,,
2020,3,Neuquén,803,,,,45.0,173,1,812,,,,2404,,,,9.803,,,6938,264,,9188,31380,,294,,2899,,3.368,,,,2944,,,,163,,,2461,,407,0,,,,,5274,,,,,0,,,183,,,,,,,,,,,,,,,,36663,0,,0,,,,,,,,,,,4,,,,,,,,
2020,3,Río Negro,19093,,,,47.0,67,,1137,,,,3977,,,,6.518,,,283,1119,,5950,50468,,,,232,34,3.503,,,,860,,,,22,,,1775,,4439,0,,,,,3373,,,,,0,,,109,,,,,,,,,11,,,,,,,22656,0,,0,,,,,,,,,,,,,,,,,,,
2020,3,Salta,14996,,,,49.0,80,1,6086,,,,363,,,,8.894,,,1,280,,722,16947,,,,41,,64.695,,,,2527,,,,2369,,,45,,11049,0,,,,,7216,,,,,0,,,712,,,,,,,,,,,,,,,,33452,0,,0,,,,,,,,,,,,,,,,,,,
2020,3,San Juan,4150,,,,22.0,26,1,3684,,,,3257,,,,5.013,,,,714,,268,52783,,,,23,570,118.0,,,,6468,,,,43,,,,,18,0,,,,,32,,,,,0,,,9,,,,,,,,,,,,,,,,80,0,,0,,,,,,,1,,,,,,,,,,,,
2020,3,San Luis,36917,,,,57.0,48,,402,,,,664,,,,845.0,,,2,412,,116,9758,,,,149,3194,8.0,,,,2659,,,,,,,,,7,0,,,,,61316,,,,,0,,,5,,,,,,,,,,,,3,,,,,0,,0,,,,,,,,,,,,,,,,,,,
2020,3,Santa Cruz,833,3,,,24.0,39,,5415,,,,1674,,,,6.088,,,,52,,2450,11209,,,,1,134,3.88,,,,3632,,1775,,1131,,,110,,82,0,,,,455,150,,,,,0,,,24,,,,19,,,,,8,,,,,,,80,0,,0,,,,,,,,,,,,,,,,,,2,
2020,3,Santa Fe,27001,51,,,321.0,196,,16309,,,334,9533,,,,61.421,,,57,5826,,26928,94186,,3144,,6608,636,188.993,,,,29295,,,,13087,52,,6184,,43477,0,,,,,38541,,,,,0,,,20264,,,,3,,,2,,10,,129,,,,,158274,0,,0,,,,,,,2,,,,,,,,,,,,
