Provincia,Partido,Localidad,Población,ADSL,Cablemódem,Dial Up,Fibra óptica,Satelital,Wireless,Telefonía Fija,3G,4G,Link,Latitud,Longitud
JUJUY,San Pedro,El Quemado,35,--,--,--,--,--,--,--,--,--,38063060.0,"-24,09339613","-64,8238742"
JUJUY,San Pedro,La Esperanza,2164,--,--,--,--,SI,SI,--,--,SI,38063070.0,"-24,22221455","-64,83680705"
JUJUY,San Pedro,La Manga,190,--,--,--,--,--,--,--,--,--,38063080.0,"-24,19169733","-64,84679722"
JUJUY,San Pedro,La Mendieta,3635,--,--,--,--,SI,SI,SI,SI,SI,38063090.0,"-24,31435974","-64,97070847"
JUJUY,San Pedro,Miraflores,183,--,--,--,--,--,--,--,--,--,38063100.0,"-24,22614768","-64,81017355"
JUJUY,San Pedro,Palos Blancos,81,--,--,--,--,--,--,--,--,--,38063110.0,"-24,32498013","-64,94893675"
JUJUY,San Pedro,Parapetí,874,--,--,--,--,--,--,--,--,--,38063120.0,"-24,23485799","-64,84403365"
JUJUY,San Pedro,Piedritas,181,--,--,--,--,--,--,--,--,--,38063130.0,"-24,29311317","-64,88122085"
JUJUY,San Pedro,Rodeito,1879,--,--,--,--,--,--,--,SI,SI,38063140.0,"-24,27148664","-64,76773392"
JUJUY,San Pedro,Rosario de Río Grande,591,--,--,--,--,--,SI,--,--,--,38063150.0,"-24,30690967","-64,93178134"
MENDOZA,Guaymallén,BERMEJO,0,--,--,--,SI,--,--,--,SI,SI,50028030.0,"-32,86744944","-68,80159836"
MENDOZA,Guaymallén,BUENA NUEVA,0,--,--,--,SI,SI,--,--,SI,SI,50028030.0,"-32,88761036","-68,77971136"
MENDOZA,Guaymallén,Capilla Del Rosario,0,--,--,--,SI,--,--,--,SI,SI,50028050.0,"-32,90570591","-68,77531072"
MENDOZA,Guaymallén,COLONIA SEGOVIA,0,--,--,--,--,--,--,--,SI,SI,50028020.0,"-32,84457207","-68,7264015"
MENDOZA,Guaymallén,Colonia Segovia,4271,--,--,--,SI,--,SI,--,SI,SI,50028020.0,"-32,84457207","-68,7264015"
MENDOZA,Guaymallén,DORREGO,0,--,--,--,SI,--,--,--,SI,SI,50028030.0,"-32,90792841","-68,84024876"
MENDOZA,Guaymallén,EL SAUCE,0,--,--,--,SI,--,--,--,SI,SI,50028030.0,"-32,86649394","-68,7583334"
MENDOZA,Guaymallén,GENERAL BELGRANO,0,--,--,--,--,--,--,--,SI,SI,50028030.0,"-32,88190264","-68,80875685"
MENDOZA,Guaymallén,Guaymallén,252618,SI,SI,SI,SI,--,SI,SI,SI,SI,50028020.0,"-32,89252896","-68,82006854"
MENDOZA,Guaymallén,JESUS NAZARENO,0,--,--,--,SI,--,--,--,SI,SI,50028050.0,"-32,92080139","-68,7868067"
MENDOZA,Guaymallén,KILOMETRO 11 (GUAYMALLEN),0,--,--,--,--,--,--,--,--,--,50028020.0,"-32,92076147","-68,70711858"
MENDOZA,Guaymallén,La Primavera,189067,--,--,--,--,--,SI,--,--,--,50028030.0,"-32,92121152","-68,67976827"
MENDOZA,Guaymallén,LAS CAÑAS,0,--,--,--,SI,--,--,--,SI,SI,50028050.0,"-32,90577021","-68,82634121"
MENDOZA,Guaymallén,Los Corralitos,942,SI,--,SI,--,SI,SI,SI,SI,SI,50028040.0,"-32,89786647","-68,70598933"
LA PAMPA,Chapaleufú,Coronel Hilario Lagos (Est. Aguas Buenas),676,--,--,--,--,SI,SI,SI,--,SI,42056030.0,"-35,02230988","-63,91231459"
LA PAMPA,Chapaleufú,Intendente Alvear,7510,SI,SI,SI,SI,SI,SI,SI,SI,SI,42056040.0,"-35,23686934","-63,59232745"
LA PAMPA,Chapaleufú,Sarah,204,--,--,--,--,SI,SI,--,--,--,42056050.0,"-35,02469231","-63,68696238"
LA PAMPA,Chapaleufú,Vértiz,688,--,--,--,--,--,SI,SI,--,SI,42056060.0,"-35,42624111","-63,90636467"
LA PAMPA,Chical Co,Algarrobo del Águila,329,--,--,--,--,--,--,SI,--,--,42063010.0,"-36,40114672","-67,14840159"
LA PAMPA,Chical Co,La Humada,657,--,--,--,--,SI,SI,SI,--,--,42063020.0,"-36,35002764","-68,014195"
LA PAMPA,Conhelo,Conhelo,464,--,--,--,--,--,SI,SI,--,--,42035010.0,"-35,99948785","-64,59592334"
LA PAMPA,Conhelo,Eduardo Castex,9253,SI,SI,--,SI,SI,SI,SI,SI,SI,42035020.0,"-35,91658971","-64,29458684"
LA PAMPA,Conhelo,Mauricio Mayer,291,--,--,--,--,SI,SI,SI,--,--,42035030.0,"-36,21066316","-64,03354123"
LA PAMPA,Conhelo,Monte Nievas,470,--,--,--,--,SI,SI,SI,--,--,42035040.0,"-35,86174641","-64,15696752"
LA PAMPA,Conhelo,Rucanelo,219,--,--,--,SI,--,SI,--,--,--,42035050.0,"-36,04293768","-64,83532148"
LA PAMPA,Conhelo,Winifreda,2222,--,SI,SI,SI,--,SI,SI,SI,SI,42035060.0,"-36,22727414","-64,2348768"
LA PAMPA,Curacó,Gobernador Duval,413,--,--,--,--,SI,SI,--,--,--,42042010.0,"-38,74134077","-66,43606534"
RIO NEGRO,General Roca,Chichinales,3057,--,--,--,SI,SI,SI,SI,SI,SI,62042380.0,"-39,11488143","-66,942515"
RIO NEGRO,General Roca,Cinco Saltos,22790,SI,--,SI,SI,SI,SI,SI,SI,SI,62042390.0,"-38,82756202","-68,06609621"
RIO NEGRO,General Roca,Cipolletti,77713,SI,SI,SI,SI,SI,SI,SI,SI,SI,62042400.0,"-38,9388659","-67,9976147"
RIO NEGRO,General Roca,Contralmirante Cordero,1000,--,--,--,--,SI,SI,SI,--,SI,62042410.0,"-38,75700626","-68,09949721"
RIO NEGRO,General Roca,Ferri,1385,--,--,--,--,--,SI,--,SI,SI,62042420.0,"-38,88717546","-68,0068434"
RIO NEGRO,General Roca,General Enrique Godoy,3112,--,--,--,SI,SI,SI,--,SI,SI,62042430.0,"-39,07955012","-67,15755083"
RIO NEGRO,General Roca,General Fernández Oro,6772,SI,--,SI,SI,SI,SI,SI,SI,SI,62042440.0,"-38,9543602","-67,92510898"
RIO NEGRO,General Roca,General Roca,81534,SI,SI,SI,SI,SI,SI,SI,SI,SI,62042450.0,"-39,02670252","-67,5748541"
SAN LUIS,General Pedernera,Villa Mercedes,111391,SI,SI,SI,SI,--,SI,SI,SI,SI,74035070.0,"-33,67386364","-65,46247653"
SAN LUIS,General Pedernera,Villa Reynolds,647,--,--,--,--,--,--,--,SI,SI,74035080.0,"-33,72296185","-65,38141637"
SAN LUIS,General Pedernera,Villa Salles,76,--,--,--,--,--,SI,--,--,--,74035090.0,"-33,84292795","-65,2147611"
SAN LUIS,Gobernador Dupuy,Anchorena,631,--,--,SI,--,--,SI,SI,--,SI,74042010.0,"-35,67464502","-65,42442305"
SAN LUIS,Gobernador Dupuy,Arizona,1040,--,--,SI,--,--,SI,SI,--,SI,74042020.0,"-35,7229145","-65,31872104"
SAN LUIS,Gobernador Dupuy,Bagual,230,--,--,--,--,--,SI,SI,--,--,74042030.0,"-35,14484845","-65,56766525"
SAN LUIS,Gobernador Dupuy,Batavia,349,--,--,--,--,SI,SI,SI,--,--,74042040.0,"-34,77553326","-65,68629871"
SAN LUIS,Gobernador Dupuy,Buena Esperanza,2933,--,--,SI,--,SI,SI,SI,--,SI,74042050.0,"-34,7582788","-65,25036917"
SAN LUIS,Gobernador Dupuy,Fortín El Patria,480,--,--,--,--,--,SI,SI,--,SI,74042060.0,"-34,76975652","-65,52293452"
SAN LUIS,Gobernador Dupuy,Fortuna,82,--,--,SI,SI,--,SI,SI,--,--,74042070.0,"-35,12829186","-65,38182189"
SAN LUIS,Gobernador Dupuy,La Maroma,14,--,--,--,--,SI,--,SI,--,--,74042080.0,"-35,2127003","-66,32642522"
SAN LUIS,Gobernador Dupuy,Los Overos,24,--,--,--,--,SI,--,--,--,--,74042090.0,"-35,8808971","-66,44501425"
SAN LUIS,Gobernador Dupuy,Martín de Loyola,78,--,--,--,--,SI,SI,--,--,--,74042100.0,"-35,71116811","-66,35252758"
SAN LUIS,Gobernador Dupuy,Nahuel Mapá,66,--,--,--,--,--,SI,SI,--,--,74042110.0,"-34,78336787","-66,17014983"
SAN LUIS,Gobernador Dupuy,Navia,205,--,--,--,--,SI,SI,--,--,--,74042120.0,"-34,77267337","-66,58627887"
SAN LUIS,Gobernador Dupuy,Nueva Galia,1353,--,--,--,SI,--,SI,SI,--,SI,74042130.0,"-35,1124747","-65,25321092"
SAN LUIS,La Capital,La Punta,13182,--,SI,--,SI,--,--,--,SI,SI,74056105.0,"-33,18165713","-66,31360769"
SAN LUIS,La Capital,Las Barrancas,0,--,--,--,--,SI,SI,--,--,--,74056070.0,"-33,63112252","-66,28411661"
SAN LUIS,La Capital,Las Chacras,0,--,--,--,--,--,--,--,--,--,74056070.0,"-33,26082241","-66,23810614"
SAN LUIS,La Capital,Los Algarrobos Blancos,0,--,--,--,--,--,--,--,SI,SI,74056070.0,"-33,33746619","-66,36246005"
SAN LUIS,La Capital,Mosmota,9,--,--,--,--,--,--,--,--,--,74056110.0,"-33,64589155","-66,99344953"
SAN LUIS,La Capital,Potrero de los Funes,1698,--,--,--,--,--,SI,SI,SI,SI,74056120.0,"-33,21877871","-66,23072882"
SAN LUIS,La Capital,Pozo Del Carril,0,--,--,--,--,--,--,--,--,--,74056110.0,"-33,20049794","-66,35282382"
SAN LUIS,La Capital,Salinas del Bebedero,76,--,--,--,--,--,SI,SI,--,--,74056130.0,"-33,50112504","-66,65144062"
SAN LUIS,La Capital,San Jerónimo,330,--,--,--,SI,--,SI,--,--,--,74056140.0,"-33,13830536","-66,51668593"
SAN LUIS,La Capital,San Luis,169947,SI,SI,SI,SI,SI,SI,SI,SI,SI,74056150.0,"-33,30231397","-66,33608774"
SAN LUIS,La Capital,San Roque,0,--,--,--,--,--,--,--,SI,SI,74056070.0,"-33,2720249","-66,22766198"
SAN LUIS,La Capital,Santa Rosa,0,--,--,--,--,--,--,--,--,--,74056070.0,"-33,63691387","-66,41904194"
SAN LUIS,La Capital,Varela,0,--,--,--,--,--,SI,--,--,--,74056140.0,"-34,12261759","-66,46370684"
SAN LUIS,La Capital,Zanjitas,201,--,--,--,--,--,SI,--,--,--,74056160.0,"-33,80227468","-66,41546255"
SAN LUIS,Libertador Grl. San Martín,Barranca Alta,0,--,--,--,--,--,--,--,--,--,74063050.0,"-32,33001237","-65,63585945"
SAN LUIS,Libertador Grl. San Martín,Cabeza De Novillo,0,--,--,--,--,--,--,--,--,--,74063050.0,"-32,38119255","-65,38616592"
SAN LUIS,Libertador Grl. San Martín,Casa De Los Tigres,0,--,--,--,--,--,--,--,--,--,74063050.0,"-32,32432436","-65,55541004"
SAN LUIS,Libertador Grl. San Martín,El Estanquito,0,--,--,--,--,--,--,--,--,--,74063050.0,"-32,51254668","-65,76814532"
SAN LUIS,Libertador Grl. San Martín,El Paraguay,0,--,--,--,--,--,--,--,--,--,74063020.0,"-32,76351263","-65,65872525"
SAN LUIS,Libertador Grl. San Martín,El Paraiso,0,--,--,--,--,--,--,--,--,--,74063050.0,"-32,57970728","-65,68763951"
SAN LUIS,Libertador Grl. San Martín,El Puesto,0,--,--,--,--,--,SI,--,--,--,74063050.0,"-32,34642911","-65,46720015"
SANTA FE,General Obligado,El Rabón,865,--,SI,--,--,SI,SI,--,--,SI,82049050.0,"-28,23020842","-59,26398448"
SANTA FE,General Obligado,Florencia,5982,SI,SI,--,--,SI,SI,SI,SI,SI,82049060.0,"-28,04273599","-59,21874691"
SANTA FE,General Obligado,Guadalupe Norte,654,SI,--,--,--,--,--,SI,--,SI,82049070.0,"-28,9453022","-59,56341519"
SANTA FE,General Obligado,Ingeniero Chanourdie,319,--,--,--,--,SI,SI,SI,--,--,82049080.0,"-28,75981389","-59,5772325"
SANTA FE,General Obligado,La Isleta,210,--,--,--,--,SI,--,--,--,--,82049090.0,"-28,49393573","-59,29507457"
SANTA FE,General Obligado,La Sarita,483,--,--,--,--,--,SI,SI,--,SI,82049100.0,"-28,97285259","-59,84849918"
SANTA FE,General Obligado,Lanteri,907,--,--,--,--,--,SI,SI,SI,SI,82049110.0,"-28,84297062","-59,63792877"
SANTA FE,General Obligado,Las Garzas,1123,SI,--,--,--,--,--,SI,--,SI,82049120.0,"-28,84901018","-59,5005781"
SANTA FE,General Obligado,Las Toscas,10838,SI,SI,--,SI,SI,SI,SI,SI,SI,82049130.0,"-28,35407493","-59,2595521"
SANTA FE,General Obligado,Los Laureles,364,--,--,--,--,--,--,SI,--,SI,82049140.0,"-29,3701211","-59,73786778"
SANTA FE,General Obligado,Malabrigo,6734,SI,SI,--,--,--,SI,SI,SI,SI,82049150.0,"-29,35067552","-59,97058831"
SANTA FE,General Obligado,Paraje San Manuel,164,--,--,--,--,SI,--,SI,--,--,82049160.0,"-28,87166239","-59,8656044"
SANTA FE,General Obligado,Puerto Reconquista,1144,--,--,--,--,--,--,SI,--,SI,82049170.0,"-29,23498737","-59,58026918"
SANTA FE,San Martín,San Martín de las Escobas,2299,SI,SI,--,--,--,SI,SI,SI,SI,82126150.0,"-31,85967375","-61,57021578"
SANTA FE,San Martín,Sastre,5425,SI,--,--,SI,--,SI,SI,SI,SI,82126160.0,"-31,76953252","-61,82945296"
SANTA FE,San Martín,Traill,65,--,--,--,--,--,--,--,--,--,82126170.0,"-31,92259912","-61,7024472"
SANTA FE,San Martín,Wildermuth (Est. Granadero B. Bustos),155,--,--,--,--,--,--,--,--,--,82126180.0,"-31,94699003","-61,40255515"
SANTA FE,Vera,Calchaquí,9651,SI,--,--,--,SI,SI,SI,SI,SI,82133010.0,"-29,8905436","-60,28573768"
SANTA FE,Vera,Cañada Ombú,518,--,--,--,--,SI,SI,SI,--,SI,82133020.0,"-28,31083042","-59,98371665"
SANTA FE,Vera,Colmena,141,--,--,--,--,SI,--,--,--,--,82133030.0,"-28,76581904","-60,08804214"
SANTA FE,Vera,Fortín Olmos,1991,--,--,--,--,SI,SI,SI,--,SI,82133040.0,"-29,05602118","-60,41439459"
SANTA FE,Vera,Garabato,995,--,--,--,--,--,SI,SI,--,SI,82133050.0,"-28,95534474","-60,13843843"
SANTA FE,Vera,Golondrina,563,--,--,--,--,--,SI,SI,--,SI,82133060.0,"-28,55887096","-60,02519193"
SANTA FE,Vera,Intiyaco,1132,--,--,--,--,SI,SI,SI,--,SI,82133070.0,"-28,67792537","-60,07246843"
SANTA FE,Vera,Kilómetro 115,182,--,--,--,--,--,SI,--,--,--,82133080.0,"-28,82475109","-60,22560364"
SANTA FE,Vera,La Gallareta,2189,--,--,--,--,--,SI,SI,--,SI,82133090.0,"-29,585489","-60,37993937"
SANTA FE,Vera,Los Amores,1052,--,--,--,--,--,SI,SI,--,SI,82133100.0,"-28,10637217","-59,97866483"
TIERRA DEL FUEGO,Ushuaia,Ushuaia,56593,SI,SI,SI,SI,SI,SI,SI,SI,SI,94014020.0,"-54,80364046","-68,31606248"
TUCUMAN,Burruyacú,7 de Abril,492,--,--,--,--,SI,SI,--,--,--,90007080.0,"-26,29188475","-64,50051286"
TUCUMAN,Burruyacú,Barrio San Jorge,394,--,--,--,--,--,--,--,--,SI,90007010.0,"-26,6843396","-65,04813491"
TUCUMAN,Burruyacú,El Chañar,2395,--,--,--,--,--,--,SI,SI,SI,90007020.0,"-26,75836056","-65,06938889"
TUCUMAN,Burruyacú,El Naranjo,238,--,--,--,--,--,--,--,--,--,90007030.0,"-26,65718592","-65,04836028"
TUCUMAN,Burruyacú,Garmendia,3059,--,--,--,--,--,SI,SI,--,SI,90007040.0,"-26,5736893","-64,55768611"
TUCUMAN,Burruyacú,La Ramada,1409,--,--,--,--,--,--,SI,SI,SI,90007050.0,"-26,68814733","-64,94643693"
TUCUMAN,Burruyacú,Macomitas,481,--,--,--,--,--,--,--,SI,SI,90007060.0,"-26,73034369","-65,01136005"
TUCUMAN,Burruyacú,Piedrabuena,471,--,--,--,--,--,SI,--,SI,SI,90007070.0,"-26,73986069","-64,64930402"
TUCUMAN,Burruyacú,Villa Benjamín Aráoz,1409,--,--,--,--,--,--,SI,--,SI,90007090.0,"-26,55616036","-64,79838383"
TUCUMAN,Burruyacú,Villa Burruyacú,2168,--,--,--,SI,SI,SI,--,--,SI,90007100.0,"-26,50033232","-64,74199382"
TUCUMAN,Burruyacú,Villa Padre Monti,200,--,--,--,--,--,--,SI,--,--,90007110.0,"-26,50640259","-64,99989854"
BUENOS AIRES,Florencio Varela,Ingeniero Juan Allan,32994,SI,SI,--,SI,--,--,SI,SI,SI,6274010.0,"-34,86480753","-58,21104373"
BUENOS AIRES,Florencio Varela,La Capilla,0,--,--,--,SI,--,--,SI,SI,SI,6274010.0,"-34,94373301","-58,26325509"
BUENOS AIRES,Florencio Varela,Villa Brown,7484,--,SI,--,SI,--,--,--,SI,SI,6274010.0,"-34,87904247","-58,28980925"
BUENOS AIRES,Florencio Varela,Villa San Luis,12693,--,SI,--,SI,--,--,--,SI,SI,6274010.0,"-34,86279293","-58,25532323"
BUENOS AIRES,Florencio Varela,Villa Santa Rosa,27308,SI,SI,SI,SI,--,--,SI,SI,SI,6274010.0,"-34,83802765","-58,28888991"
BUENOS AIRES,Florencio Varela,Villa Vatteone,44632,SI,SI,SI,SI,--,--,SI,SI,SI,6274010.0,"-34,83031932","-58,26352399"
BUENOS AIRES,Florentino Ameghino,Blaquier,676,--,--,--,--,SI,SI,SI,SI,SI,6277010.0,"-34,63566163","-62,47868213"
BUENOS AIRES,Florentino Ameghino,Florentino Ameghino,7225,SI,--,--,SI,--,--,SI,SI,SI,6277020.0,"-34,8466777","-62,46715758"
BUENOS AIRES,Florentino Ameghino,Porvenir,156,--,--,--,--,--,SI,--,--,--,6277030.0,"-34,95222922","-62,21742299"
BUENOS AIRES,General Alvarado,Centinela del Mar,1,--,--,--,--,--,SI,--,--,--,6280005.0,"-38,43488064","-58,21686373"
BUENOS AIRES,General Alvarado,Comandante Nicanor Otamendi,6623,--,--,SI,SI,SI,SI,SI,SI,SI,6280010.0,"-38,11193351","-57,84153531"
BUENOS AIRES,Moreno,Cuartel V,45231,--,SI,SI,SI,--,SI,SI,SI,SI,6560010.0,"-34,55865957","-58,81630109"
BUENOS AIRES,Moreno,Francisco Alvarez,27954,SI,SI,SI,SI,--,SI,SI,SI,SI,6560010.0,"-34,60731371","-58,85994279"
BUENOS AIRES,Moreno,La Reja,39685,SI,SI,SI,SI,SI,SI,SI,SI,SI,6560010.0,"-34,64523912","-58,83802527"
BUENOS AIRES,Moreno,Moreno,177572,SI,SI,SI,SI,SI,SI,SI,SI,SI,6560010.0,"-34,63763224","-58,79213627"
BUENOS AIRES,Moreno,Paso Del Rey,49553,--,SI,--,SI,SI,SI,SI,SI,SI,6560010.0,"-34,63538768","-58,75031809"
BUENOS AIRES,Moreno,Trujui,112511,SI,SI,SI,SI,--,SI,SI,SI,SI,6560010.0,"-34,594144","-58,75573466"
JUJUY,San Pedro,San Antonio,325,--,--,--,--,--,--,--,--,--,38063160.0,"-24,21396251","-64,80574432"
SANTA FE,La Capital,RINCON NORTE,0,--,--,--,--,--,--,--,--,--,82063070.0,"-31,56443268","-60,41495458"
SANTA FE,La Capital,Rincón Potrero,589,--,--,--,--,--,--,--,--,--,82063150.0,"-31,52861794","-60,47566623"
BUENOS AIRES,Zárate,Zárate,98522,SI,SI,--,SI,SI,SI,SI,SI,SI,6882050.0,"-34,09986307","-59,02455726"
CABA,COMUNA 01,CONSTITUCION,44107,SI,SI,SI,SI,SI,SI,SI,SI,SI,2000010.0,"-34,62504786","-58,38438723"
CORDOBA,Río Cuarto,Chaján,767,--,--,--,SI,SI,--,SI,SI,SI,14098070.0,"-33,55633613","-65,00526992"
CORDOBA,Río Cuarto,Chucul,304,SI,--,--,SI,--,SI,SI,SI,SI,14098080.0,"-33,00895468","-64,17124934"
CORDOBA,Río Cuarto,Coronel Baigorria,1456,--,--,--,SI,--,--,--,SI,SI,14098090.0,"-32,84954789","-64,35985914"
CABA,COMUNA 10,FLORESTA,37575,SI,SI,SI,SI,SI,SI,SI,SI,SI,2000010.0,"-34,62768629","-58,48358728"
ENTRE RIOS,Islas del Ibicuy,Médanos,574,--,--,--,--,--,SI,--,--,SI,30063040.0,"-33,43609957","-59,06759521"
ENTRE RIOS,Islas del Ibicuy,Ñancay,0,--,--,--,--,--,--,--,--,--,30063030.0,"-33,44864594","-58,66964192"
ENTRE RIOS,Islas del Ibicuy,Villa Paranacito,1940,--,SI,--,--,--,--,SI,SI,SI,30063060.0,"-33,71562442","-58,65976314"
ENTRE RIOS,La Paz,Bovril,8577,--,SI,--,SI,--,SI,SI,SI,SI,30070010.0,"-31,34289144","-59,44673097"
ENTRE RIOS,La Paz,Colonia Avigdor,474,--,--,--,--,--,SI,SI,--,SI,30070020.0,"-31,18533847","-59,40798229"
ENTRE RIOS,La Paz,El Solar,194,--,--,--,--,--,SI,SI,SI,SI,30070030.0,"-31,18101247","-59,73288446"
CABA,COMUNA 08,VILLA RIACHUELO,14084,SI,SI,SI,SI,SI,SI,SI,SI,SI,2000010.0,"-34,69189553","-58,46325194"
MENDOZA,Guaymallén,PEDRO MOLINA,0,--,--,--,SI,--,--,--,SI,SI,50028030.0,"-32,87498261","-68,82877439"
MENDOZA,Guaymallén,Puente de Hierro,7524,SI,--,SI,--,--,SI,SI,SI,SI,50028050.0,"-32,85969965","-68,68896307"
MENDOZA,Guaymallén,RODEO DE LA CRUZ,0,--,--,--,SI,SI,--,--,SI,SI,50028010.0,"-32,92338764","-68,74840377"
MENDOZA,Guaymallén,SAN FRANCISCO DEL MONTE,0,--,--,--,SI,--,--,--,SI,SI,50028050.0,"-32,91764258","-68,81274777"
MENDOZA,Guaymallén,San Jose,0,--,--,--,SI,--,--,--,SI,SI,50028030.0,"-32,88791008","-68,83360772"
MENDOZA,Guaymallén,VILLA NUEVA,0,--,--,--,--,--,--,--,SI,SI,50028030.0,"-32,90104209","-68,80314583"
MENDOZA,Junín,ALTO VERDE,0,--,--,--,--,--,--,--,--,--,50035050.0,"-33,15452764","-68,35591009"
CABA,COMUNA 10,MONTE CASTRO,33623,SI,SI,SI,SI,SI,SI,SI,SI,SI,2000010.0,"-34,61929748","-58,50658034"
RIO NEGRO,General Roca,Ingeniero Luis A. Huergo,6227,SI,--,SI,SI,SI,SI,SI,SI,SI,62042460.0,"-39,07117575","-67,23288764"
RIO NEGRO,General Roca,Ingeniero Otto Krause,295,--,--,--,--,--,--,--,--,--,62042470.0,"-39,1114281","-66,99390963"
RIO NEGRO,General Roca,Mainqué,1848,--,--,--,--,SI,SI,--,--,SI,62042480.0,"-39,0637562","-67,30428118"
RIO NEGRO,General Roca,Paso Córdova,1024,--,--,--,--,--,--,--,--,--,62042490.0,"-39,10775041","-67,6277075"
RIO NEGRO,General Roca,Península Ruca Co,158,--,--,--,--,--,--,--,--,--,62042500.0,"-38,70106651","-68,02771797"
RIO NEGRO,General Roca,Peñas Blancas,0,--,--,--,--,SI,--,--,--,--,62042265.0,"-37,68304398","-67,86888712"
RIO NEGRO,General Roca,Puente Cero,653,--,--,--,--,--,--,--,SI,SI,62042240.0,"-39,0436","-67,5544"
RIO NEGRO,General Roca,Sargento Vidal,814,--,--,--,--,--,SI,--,--,SI,62042520.0,"-38,68564096","-68,15807803"
RIO NEGRO,General Roca,Tres Luces,0,--,--,--,--,--,--,--,--,--,62042297.0,"-38,96559802","-67,95095502"
CABA,COMUNA 10,VELEZ SARSFIELD,35081,SI,SI,SI,SI,SI,SI,SI,SI,SI,2000010.0,"-34,63136102","-58,493277"
SAN LUIS,Gobernador Dupuy,Unión,2462,--,--,--,--,--,SI,SI,--,SI,74042140.0,"-35,15492611","-65,94244685"
SAN LUIS,Junín,Bajo De Veliz,0,--,--,--,--,--,--,--,--,--,74049020.0,"-32,31398017","-65,41102538"
SAN LUIS,Junín,Balde De Escudero,0,--,--,--,--,--,--,--,--,--,74049050.0,"-32,09212653","-65,56649133"
SAN LUIS,Junín,Carpinteria,1788,SI,SI,--,SI,--,SI,SI,SI,SI,74049010.0,"-32,41024951","-65,01139268"
SAN LUIS,Junín,Cerrito Blanco,0,--,--,--,--,--,--,--,--,--,74049080.0,"-32,23595032","-65,22937861"
SAN LUIS,Junín,Cerro de Oro,560,SI,SI,--,SI,--,SI,SI,--,--,74049020.0,"-32,38519634","-64,98594361"
SAN LUIS,Junín,El Duraznito,0,--,--,--,--,--,--,--,--,--,74049040.0,"-32,31004","-65,27742028"
SAN LUIS,Junín,La Chilca,0,--,--,--,--,--,--,--,--,--,74049040.0,"-32,41118937","-65,30673087"
CABA,COMUNA 10,VERSALLES,13822,SI,SI,SI,SI,SI,SI,SI,SI,SI,2000010.0,"-34,63012346","-58,52240175"
SANTA FE,General Obligado,Reconquista,70549,SI,SI,SI,SI,SI,SI,SI,SI,SI,82049180.0,"-29,14514684","-59,65107306"
SANTA FE,General Obligado,San Antonio de Obligado,2579,SI,SI,--,--,SI,SI,SI,--,SI,82049190.0,"-28,38234709","-59,26457429"
SANTA FE,General Obligado,Tacuarendí (Emb. Kilómetro 421),2586,SI,SI,--,--,--,SI,SI,SI,SI,82049200.0,"-28,42020625","-59,255674"
SANTA FE,General Obligado,Villa Ana,2696,--,--,--,--,SI,--,SI,--,SI,82049210.0,"-28,49332072","-59,61412149"
CABA,COMUNA 10,VILLA LURO,32502,SI,SI,SI,SI,SI,SI,SI,SI,SI,2000010.0,"-34,63641278","-58,50272881"
SANTA FE,Vera,Margarita,3534,--,SI,--,--,SI,SI,SI,SI,SI,82133110.0,"-29,69108796","-60,25246527"
SANTA FE,Vera,Paraje 29,185,--,--,--,--,SI,SI,--,--,--,82133120.0,"-29,1097652","-60,23912977"
SANTA FE,Vera,Pozo de los Indios,440,--,--,--,--,SI,SI,--,--,--,82133130.0,"-28,9451306","-60,25200357"
SANTA FE,Vera,Pueblo Santa Lucía,185,--,--,--,--,--,SI,--,--,SI,82133140.0,"-29,28381581","-60,40385641"
SANTA FE,Vera,Tartagal (Est. El Tajamar),1599,--,--,--,--,--,SI,--,--,SI,82133150.0,"-28,67221045","-59,84681953"
SANTA FE,Vera,Toba,266,--,--,--,--,SI,SI,--,--,--,82133160.0,"-29,26758843","-60,1726559"
SANTA FE,Vera,Vera (Est. Gobernador Vera),19185,SI,--,--,--,--,SI,SI,SI,SI,82133170.0,"-29,46292045","-60,21334778"
CABA,COMUNA 10,VILLA REAL,13419,SI,SI,SI,SI,SI,SI,SI,SI,SI,2000010.0,"-34,61948313","-58,52598607"
TUCUMAN,Cruz Alta,Colombres,5086,--,--,--,--,--,--,SI,SI,SI,90014040.0,"-26,88357491","-65,09994114"
TUCUMAN,Cruz Alta,Colonia Mayo - Barrio La Milagrosa,909,--,--,--,--,--,--,--,--,--,90014050.0,"-26,83395612","-64,98937994"
TUCUMAN,Cruz Alta,Delfín Gallo,8828,--,--,--,--,--,SI,SI,--,--,90014060.0,"-26,85416706","-65,09152"
TUCUMAN,Cruz Alta,El Bracho,613,--,--,--,--,--,SI,SI,SI,SI,90014070.0,"-26,99210192","-65,18124503"
TUCUMAN,Cruz Alta,El Corte,0,--,--,--,--,--,--,--,--,SI,90014090.0,"-26,81844601","-65,15567789"
TUCUMAN,Cruz Alta,El Paraiso,0,--,--,--,--,--,--,--,SI,SI,90014090.0,"-26,8346474","-65,09555887"
TUCUMAN,Cruz Alta,Ex Ingenio Esperanza,0,--,--,--,--,--,--,--,SI,SI,90014090.0,"-26,84401921","-65,09247586"
TUCUMAN,Cruz Alta,Ex Ingenio Los Ralos,0,--,--,--,--,--,--,--,--,--,90014070.0,"-26,87709985","-64,97489875"
