Provincia,Partido,Localidad,Link Indec,ADSL,CABLEMODEM,DIAL UP,FIBRA OPTICA,OTROS,SATELITAL,WIMAX,WIRELESS,Total general,Unnamed: 13
CORDOBA,Juárez Celman,Villa Reducción,14056170,- 0,- 0,- 0,- 0,- 0,- 0,- 0,232,232,
CORDOBA,Marcos Juárez,Alejo Ledesma,14063010,- 0,- 0,- 0,1,- 0,3,- 0,79,83,
CORDOBA,Marcos Juárez,Arias,14063020,448,- 0,- 0,- 0,- 0,- 0,- 0,- 0,448,
CORDOBA,Marcos Juárez,Camilo Aldao,14063030,"1,15",- 0,- 0,- 0,- 0,1,- 0,- 0,"1,15",
CORDOBA,Marcos Juárez,Colonia Italiana,14063070,- 0,158,- 0,- 0,31,- 0,- 0,10,199,
CORDOBA,Marcos Juárez,Corral de Bustos,14063090,742,"4,59",- 0,"1,03","1,79",- 0,- 0,48,"8,2",
CORDOBA,Marcos Juárez,Cruz Alta,14063100,652,- 0,- 0,1,- 0,1,- 0,1,655,
CORDOBA,Marcos Juárez,General Baldissera,14063110,451,- 0,- 0,- 0,- 0,1,- 0,- 0,452,
CORDOBA,Marcos Juárez,General Roca,14063120,"1,18",- 0,- 0,1,- 0,2,- 0,- 0,"1,19",
CORDOBA,Marcos Juárez,Guatimozín,14063130,811,- 0,- 0,- 0,593,1,- 0,23,"1,43",
CORDOBA,Marcos Juárez,Inriville,14063140,220,- 0,- 0,- 0,- 0,- 0,- 0,89,309,
CORDOBA,Marcos Juárez,Isla Verde,14063150,613,262,- 0,82,- 0,- 0,- 0,- 0,957,
CORDOBA,Marcos Juárez,Leones,14063160,162,"2,56",- 0,1,- 0,- 0,- 0,23,"2,74",
CORDOBA,Marcos Juárez,Los Surgentes,14063170,757,- 0,- 0,6,- 0,1,- 0,- 0,764,
CORDOBA,Marcos Juárez,Marcos Juárez,14063180,385,"10,21",- 0,4,- 0,- 0,- 0,240,"10,84",
CORDOBA,Marcos Juárez,Monte Buey,14063190,"1,56",- 0,- 0,- 0,- 0,- 0,- 0,- 0,"1,56",
CORDOBA,Marcos Juárez,Villa Elisa,14063230,"1,03",- 0,12,- 0,- 0,- 0,- 0,- 0,"1,04",
CORDOBA,Marcos Juárez,Saira,14063210,255,- 0,- 0,- 0,- 0,- 0,- 0,- 0,255,
CORDOBA,Marcos Juárez,Capitán General Bernardo O'Higgins,14063040,- 0,- 0,- 0,30,- 0,- 0,- 0,143,173,
CORDOBA,Marcos Juárez,Cavanagh,14063050,- 0,- 0,- 0,- 0,- 0,- 0,- 0,322,322,
CORDOBA,Minas,Ciénaga del Coro,14070010,- 0,- 0,- 0,1,- 0,- 0,- 0,64,65,
CORDOBA,Minas,La Playa,14070050,- 0,- 0,- 0,- 0,- 0,- 0,- 0,53,53,
CORDOBA,Minas,San Carlos Minas,14070060,201,- 0,- 0,2,- 0,- 0,- 0,290,493,
CORDOBA,Minas,Tosno,14070080,- 0,- 0,- 0,- 0,- 0,- 0,- 0,27,27,
CORDOBA,Minas,El Chacho,14070020,- 0,- 0,- 0,1,- 0,- 0,- 0,173,174,
CORDOBA,Minas,Estancia de Guadalupe,14070030,- 0,- 0,- 0,- 0,- 0,- 0,- 0,35,35,
CORDOBA,Minas,Guasapampa,14070040,- 0,- 0,- 0,- 0,- 0,- 0,- 0,34,34,
CORDOBA,Minas,Talaini,14070070,- 0,- 0,- 0,- 0,- 0,- 0,- 0,23,23,
CORDOBA,OTROS,OTROS,Sin Datos,- 0,- 0,- 0,- 0,485,- 0,- 0,268,753,
CORDOBA,Pocho,Chancani,14077010,- 0,- 0,- 0,- 0,- 0,- 0,- 0,97,97,
CORDOBA,Pocho,Las Palmas,14077020,- 0,- 0,- 0,- 0,- 0,- 0,- 0,9,9,
CORDOBA,Pocho,Salsacate,14077040,147,- 0,- 0,3,- 0,1,- 0,298,449,
CORDOBA,Pocho,Villa de Pocho,14077080,- 0,- 0,- 0,- 0,- 0,- 0,- 0,40,40,
CORDOBA,Pocho,Los Talares,14077030,- 0,- 0,- 0,- 0,- 0,- 0,- 0,39,39,
CORDOBA,Pocho,San Gerónimo,14077050,- 0,- 0,- 0,- 0,- 0,- 0,- 0,11,11,
CORDOBA,Pocho,Tala Cañada,14077060,- 0,- 0,- 0,- 0,- 0,- 0,- 0,39,39,
CORDOBA,Pocho,Taninga,14077070,- 0,- 0,- 0,- 0,- 0,- 0,- 0,167,167,
CORDOBA,Presidente Roque Sáenz Peña,General Levalle,14084010,2,"2,42",- 0,1,29,- 0,- 0,148,"2,6",
CORDOBA,Presidente Roque Sáenz Peña,La Cesira,14084020,395,- 0,- 0,2,17,1,- 0,38,453,
CORDOBA,Presidente Roque Sáenz Peña,Laboulaye,14084030,"1,07","5,74",- 0,1,1,- 0,- 0,"1,17","7,98",
CORDOBA,Presidente Roque Sáenz Peña,Melo,14084050,- 0,- 0,- 0,10,21,- 0,- 0,389,420,
CORDOBA,Presidente Roque Sáenz Peña,Río Bamba,14084060,- 0,- 0,- 0,- 0,- 0,- 0,- 0,29,29,
CORDOBA,Presidente Roque Sáenz Peña,Rosales,14084070,- 0,- 0,- 0,- 0,- 0,- 0,- 0,132,132,
CORDOBA,Presidente Roque Sáenz Peña,Serrano,14084090,- 0,"1,03",- 0,- 0,- 0,1,- 0,81,"1,11",
CORDOBA,Presidente Roque Sáenz Peña,San Joaquín,14084080,- 0,- 0,- 0,- 0,- 0,- 0,- 0,42,42,
CORDOBA,Presidente Roque Sáenz Peña,Leguizamón,14084040,- 0,- 0,- 0,1,- 0,- 0,- 0,- 0,1,
CORDOBA,Punilla,Bialet Massé,14091020,821,- 0,- 0,1,- 0,- 0,- 0,333,"1,16",
CORDOBA,Punilla,Cabalango,14091030,- 0,- 0,- 0,- 0,- 0,- 0,- 0,207,207,
CORDOBA,Punilla,Capilla del Monte,14091040,"1,56",457,- 0,- 0,- 0,- 0,- 0,282,"2,3",
CORDOBA,Punilla,Casa Grande,14091050,- 0,- 0,- 0,- 0,- 0,- 0,- 0,57,57,
CORDOBA,Punilla,Charbonier,14091060,- 0,- 0,- 0,- 0,- 0,- 0,- 0,102,102,
CORDOBA,Punilla,Cosquín,14091070,"1,26","4,86",- 0,- 0,- 0,- 0,- 0,113,"6,22",
CORDOBA,Punilla,Cuesta Blanca,14091080,- 0,- 0,- 0,- 0,- 0,- 0,- 0,40,40,
CORDOBA,Punilla,Estancia Vieja,14091090,- 0,- 0,- 0,- 0,- 0,- 0,- 0,216,216,
CORDOBA,Punilla,Huerta Grande,14091100,- 0,130,- 0,"1,17",- 0,- 0,- 0,91,"1,39",
CORDOBA,Punilla,La Cumbre,14091110,"1,01",- 0,- 0,- 0,- 0,- 0,- 0,179,"1,19",
CORDOBA,Punilla,La Falda,14091120,"1,06","4,84",- 0,9,- 0,- 0,- 0,24,"5,93",
CORDOBA,Punilla,Las Jarillas,14091130,- 0,- 0,- 0,- 0,- 0,- 0,- 0,4,4,
CORDOBA,Punilla,Los Cocos,14091140,206,- 0,- 0,- 0,- 0,- 0,- 0,52,258,
CORDOBA,Punilla,Mayu Sumaj,14091160,- 0,131,- 0,- 0,- 0,- 0,- 0,49,180,
CORDOBA,Punilla,San Antonio de Arredondo,14091180,- 0,"1,43",- 0,1,- 0,- 0,- 0,112,"1,54",
CORDOBA,Punilla,San Esteban,14091190,61,- 0,- 0,- 0,- 0,- 0,- 0,42,103,
CORDOBA,Punilla,San Roque,14091200,- 0,- 0,- 0,1,- 0,- 0,- 0,233,234,
CORDOBA,Punilla,Santa María de Punilla,14091210,"1,23",- 0,- 0,2,1,- 0,- 0,113,"1,35",
CORDOBA,Punilla,Tala Huasi,14091220,- 0,- 0,- 0,- 0,- 0,- 0,- 0,15,15,
CORDOBA,Punilla,Tanti,14091230,- 0,- 0,- 0,- 0,225,- 0,- 0,373,598,
CORDOBA,Punilla,Valle Hermoso,14091240,834,62,- 0,229,- 0,- 0,- 0,116,"1,24",
CORDOBA,Punilla,Villa Carlos Paz,14091250,"1,76","22,55",- 0,9,1,2,- 0,642,"24,97",
CORDOBA,Punilla,Villa Giardino,14091270,885,- 0,- 0,634,- 0,- 0,- 0,297,"1,82",
CORDOBA,Punilla,Villa Parque Siquimán,14091290,- 0,- 0,- 0,- 0,- 0,- 0,- 0,285,285,
CORDOBA,Punilla,Villa Río Icho Cruz,14091300,- 0,- 0,- 0,- 0,- 0,- 0,- 0,147,147,
CORDOBA,Punilla,Villa Santa Cruz del Lago,14091320,257,- 0,- 0,- 0,- 0,- 0,- 0,279,536,
CORDOBA,Río Cuarto,Achiras,14098010,- 0,- 0,- 0,50,- 0,- 0,- 0,258,308,
CORDOBA,Río Cuarto,Adelia María,14098020,353,"2,47",- 0,15,- 0,- 0,- 0,179,"3,02",
CORDOBA,Río Cuarto,Alcira (Est. Gigena),14098030,429,- 0,- 0,884,- 0,1,- 0,- 0,"1,31",
CORDOBA,Río Cuarto,ALPA CORRAL,14098040,- 0,- 0,- 0,- 0,160,- 0,- 0,- 0,160,
CORDOBA,Río Cuarto,Berrotarán,14098050,570,"1,69",- 0,3,- 0,- 0,- 0,137,"2,4",
CORDOBA,Río Cuarto,Bulnes,14098060,50,- 0,- 0,- 0,- 0,1,- 0,- 0,51,
CORDOBA,Río Cuarto,Chaján,14098070,- 0,- 0,- 0,78,- 0,1,- 0,- 0,79,
CORDOBA,Río Cuarto,Chucul,14098080,18,- 0,- 0,3,- 0,- 0,- 0,74,95,
CORDOBA,Río Cuarto,Coronel Moldes,14098100,440,- 0,- 0,- 0,"1,34",- 0,- 0,- 0,"1,78",
CORDOBA,Río Cuarto,Elena,14098110,120,- 0,- 0,596,- 0,- 0,- 0,86,802,
CORDOBA,Río Cuarto,La Carolina,14098120,7,- 0,- 0,- 0,- 0,2,- 0,66,75,
CORDOBA,Río Cuarto,Las Acequias,14098150,422,- 0,- 0,8,- 0,- 0,- 0,- 0,430,
CORDOBA,Río Cuarto,LAS ALBAHACAS,14098160,8,- 0,- 0,- 0,14,- 0,- 0,- 0,22,
CORDOBA,Río Cuarto,Las Higueras,14098170,195,574,- 0,738,- 0,- 0,- 0,- 0,"1,51",
CORDOBA,Río Cuarto,Las Peñas,14098180,5,- 0,- 0,- 0,- 0,- 0,- 0,25,30,
CORDOBA,Río Cuarto,Las Vertientes,14098190,46,- 0,- 0,25,- 0,- 0,- 0,- 0,71,
CORDOBA,Río Cuarto,OTROS,Sin Datos,- 0,- 0,- 0,1,30,- 0,- 0,- 0,31,
CORDOBA,Río Cuarto,Río Cuarto,14098230,"5,89","37,34",1,"22,51",- 0,7,- 0,"1,06","66,81",
CORDOBA,Río Cuarto,SAMPACHO,14098240,550,- 0,- 0,30,"1,07",- 0,- 0,219,"1,87",
CORDOBA,Río Cuarto,San Basilio,14098250,37,- 0,- 0,865,- 0,1,- 0,- 0,903,
CORDOBA,Río Cuarto,Santa Catalina (Est. Holmberg),14098260,449,- 0,- 0,- 0,- 0,- 0,- 0,- 0,449,
CORDOBA,Río Cuarto,Vicuña Mackenna,14098290,"2,24","1,5",- 0,71,- 0,1,- 0,- 0,"3,81",
CORDOBA,Río Cuarto,VILLA EL CHACAY,14098300,- 0,- 0,- 0,- 0,4,- 0,- 0,- 0,4,
CORDOBA,Río Cuarto,Washington,14098320,- 0,- 0,- 0,- 0,- 0,- 0,- 0,38,38,
CORDOBA,Río Cuarto,Coronel Baigorria,14098090,- 0,- 0,- 0,1,- 0,- 0,- 0,- 0,1,
CORDOBA,Río Primero,Cañada de Machado,14105020,- 0,- 0,- 0,- 0,- 0,- 0,- 0,11,11,
CORDOBA,Río Primero,Esquina,14105090,- 0,- 0,- 0,47,- 0,1,- 0,- 0,48,
CORDOBA,Río Primero,La Para,14105110,- 0,"1,17",- 0,4,- 0,1,- 0,154,"1,33",
CORDOBA,Río Primero,La Puerta,14105130,- 0,- 0,- 0,1,- 0,- 0,- 0,100,101,
CORDOBA,Río Primero,Montecristo,14105190,217,- 0,- 0,"1,33",- 0,2,- 0,185,"1,74",
CORDOBA,Río Primero,OTROS,Sin Datos,- 0,- 0,- 0,- 0,- 0,- 0,- 0,20,20,
CORDOBA,Río Primero,Piquillín,14105210,148,- 0,- 0,- 0,- 0,- 0,- 0,- 0,148,
CORDOBA,Río Primero,Río Primero,14105240,"1,18",- 0,- 0,703,- 0,- 0,- 0,187,"2,07",
CORDOBA,Río Primero,Santa Rosa de Río Primero,14105260,363,- 0,- 0,806,- 0,- 0,- 0,339,"1,51",
CORDOBA,Río Primero,Villa Fontana,14105270,- 0,- 0,- 0,225,- 0,- 0,- 0,180,405,
CORDOBA,Río Primero,Diego de Rojas,14105060,- 0,- 0,- 0,1,- 0,- 0,- 0,- 0,1,
CORDOBA,Río Primero,La Quinta,14105140,- 0,- 0,- 0,- 0,- 0,- 0,- 0,21,21,
CORDOBA,Río Seco,Sebastián Elcano,14112110,- 0,- 0,- 0,2,- 0,- 0,- 0,- 0,2,
CORDOBA,Río Seco,Villa de María,14112130,- 0,610,- 0,- 0,427,- 0,- 0,242,"1,28",
CORDOBA,Río Seco,Cerro Colorado,14112010,- 0,- 0,- 0,- 0,- 0,- 0,- 0,60,60,
CORDOBA,Río Seco,Rayo Cortado,14112080,- 0,- 0,- 0,- 0,- 0,- 0,- 0,57,57,
CORDOBA,Río Segundo,Capilla del Carmen,14119030,- 0,149,- 0,- 0,- 0,- 0,- 0,14,163,
CORDOBA,Río Segundo,Carrilobo,14119040,- 0,614,- 0,- 0,- 0,1,- 0,64,679,
CORDOBA,Río Segundo,Colazo,14119050,- 0,- 0,- 0,2,- 0,1,- 0,- 0,3,
CORDOBA,Río Segundo,Costasacate,14119070,126,- 0,- 0,153,- 0,- 0,- 0,12,291,
CORDOBA,Río Segundo,Laguna Larga,14119090,709,- 0,- 0,1,- 0,- 0,- 0,704,"1,41",
CORDOBA,Río Segundo,Las Junturas,14119100,62,- 0,- 0,514,- 0,1,- 0,- 0,577,
CORDOBA,Río Segundo,Los Chañaritos,14119110,6,- 0,- 0,32,- 0,- 0,- 0,31,69,
CORDOBA,Río Segundo,Luque,14119120,42,637,- 0,431,- 0,- 0,- 0,20,"1,13",
CORDOBA,Río Segundo,Manfredi,14119130,69,- 0,- 0,4,- 0,- 0,- 0,- 0,73,
CORDOBA,Río Segundo,Oncativo,14119150,"2,49",73,- 0,152,- 0,- 0,- 0,436,"3,15",
CORDOBA,Río Segundo,Pilar,14119160,"1,88",- 0,- 0,207,377,2,- 0,"1,4","3,86",
CORDOBA,Río Segundo,Pozo del Molle,14119170,- 0,"1,89",- 0,- 0,- 0,- 0,- 0,- 0,"1,89",
CORDOBA,Río Segundo,Rincón,14119180,- 0,135,- 0,- 0,- 0,- 0,- 0,17,152,
CORDOBA,Río Segundo,Río Segundo,14119190,"2,3",- 0,- 0,510,580,- 0,- 0,"1,4","4,8",
CORDOBA,Río Segundo,Santiago Temple,14119200,94,653,- 0,- 0,- 0,1,- 0,81,829,
CORDOBA,Río Segundo,Villa del Rosario,14119210,139,"7,26",- 0,1,- 0,- 0,- 0,71,"7,47",
CORDOBA,Río Segundo,Calchín,14119010,- 0,985,- 0,- 0,- 0,- 0,- 0,- 0,985,
CORDOBA,San Alberto,Arroyo Los Patos,14126020,- 0,40,- 0,20,- 0,- 0,- 0,5,65,
CORDOBA,San Alberto,El Huayco,14126030,66,- 0,- 0,- 0,- 0,- 0,- 0,6,72,
CORDOBA,San Alberto,La Cortadera,14126040,- 0,- 0,- 0,1,- 0,- 0,- 0,- 0,1,
CORDOBA,San Alberto,Las Calles,14126050,- 0,- 0,- 0,12,- 0,- 0,- 0,47,59,
CORDOBA,San Alberto,Las Rabonas,14126070,- 0,- 0,- 0,15,- 0,- 0,- 0,32,47,
CORDOBA,San Alberto,Mina Clavero,14126090,"1,78",302,- 0,187,- 0,- 0,- 0,- 0,"2,27",
CORDOBA,San Alberto,Nono,14126110,208,30,- 0,122,- 0,- 0,- 0,35,395,
CORDOBA,San Alberto,San Huberto,14126130,- 0,- 0,- 0,3,- 0,- 0,- 0,27,30,
CORDOBA,San Alberto,San Lorenzo,14126140,- 0,- 0,- 0,- 0,- 0,- 0,- 0,20,20,
CORDOBA,San Alberto,San Pedro,14126160,- 0,- 0,- 0,6,- 0,- 0,- 0,403,409,
CORDOBA,San Alberto,San Vicente,14126170,- 0,- 0,- 0,6,- 0,- 0,- 0,33,39,
CORDOBA,San Alberto,Sauce Arriba,14126180,- 0,- 0,- 0,- 0,- 0,- 0,- 0,21,21,
CORDOBA,San Alberto,Villa Cura Brochero,14126200,- 0,180,- 0,125,- 0,- 0,- 0,3,308,
CORDOBA,San Alberto,Villa Sarmiento,14126210,1,- 0,- 0,- 0,- 0,- 0,- 0,423,424,
CORDOBA,San Javier,Conlara,14133010,- 0,- 0,- 0,- 0,- 0,- 0,- 0,24,24,
CORDOBA,San Javier,Cruz Caña,14133030,- 0,- 0,- 0,- 0,- 0,- 0,- 0,41,41,
CORDOBA,San Javier,Dos Arroyos,14133040,- 0,- 0,- 0,- 0,- 0,- 0,- 0,5,5,
CORDOBA,San Javier,El Pantanillo,14133050,- 0,- 0,- 0,- 0,- 0,- 0,- 0,4,4,
CORDOBA,San Javier,La Paz,14133060,- 0,- 0,- 0,- 0,- 0,1,- 0,268,269,
CORDOBA,San Javier,La Población,14133070,- 0,- 0,- 0,- 0,- 0,- 0,- 0,78,78,
CORDOBA,San Javier,La Ramada,14133080,- 0,- 0,- 0,- 0,- 0,- 0,- 0,14,14,
CORDOBA,San Javier,La Travesía,14133090,- 0,- 0,- 0,- 0,- 0,- 0,- 0,49,49,
CORDOBA,San Javier,Las Chacras,14133095,- 0,- 0,- 0,2,- 0,- 0,- 0,- 0,2,
CORDOBA,San Javier,Las Tapias,14133100,- 0,- 0,- 0,- 0,- 0,- 0,- 0,251,251,
CORDOBA,San Javier,Loma Bola,14133105,- 0,- 0,- 0,- 0,- 0,- 0,- 0,20,20,
CORDOBA,San Javier,Los Cerrillos,14133110,- 0,- 0,- 0,- 0,- 0,- 0,- 0,64,64,
CORDOBA,San Javier,Los Hornillos,14133120,266,- 0,- 0,- 0,- 0,- 0,- 0,43,309,
CORDOBA,San Javier,Los Molles,14133130,- 0,- 0,- 0,- 0,- 0,- 0,- 0,36,36,
CORDOBA,San Javier,Los Romeros,14133040,- 0,- 0,- 0,- 0,- 0,- 0,- 0,9,9,
CORDOBA,San Javier,Luyaba,14133150,- 0,- 0,- 0,- 0,- 0,- 0,- 0,124,124,
CORDOBA,San Javier,Quebracho Ladeado,14133155,- 0,- 0,- 0,- 0,- 0,- 0,- 0,10,10,
CORDOBA,San Javier,Quebrada de los Pozos,14133160,- 0,- 0,- 0,- 0,- 0,1,- 0,81,82,
CORDOBA,San Javier,San Javier y Yacanto,14133170,- 0,- 0,- 0,- 0,- 0,- 0,- 0,280,280,
CORDOBA,San Javier,San José,14133180,- 0,- 0,- 0,- 0,- 0,- 0,- 0,69,69,
CORDOBA,San Javier,Villa de las Rosas,14133190,- 0,- 0,- 0,- 0,- 0,- 0,- 0,329,329,
CORDOBA,San Javier,Villa Dolores,14133200,827,779,- 0,"5,18",- 0,- 0,- 0,"2,17","8,95",
CORDOBA,San Javier,Villa La Viña,14133210,- 0,- 0,- 0,- 0,- 0,- 0,- 0,6,6,
CORDOBA,San Justo,Alicia,14140010,- 0,337,- 0,871,- 0,63,- 0,- 0,"1,27",
CORDOBA,San Justo,Altos de Chipión,14140020,606,- 0,- 0,- 0,- 0,1,- 0,- 0,607,
CORDOBA,San Justo,Arroyito,14140030,486,"5,6",- 0,"3,42",- 0,1,61,103,"9,67",
CORDOBA,San Justo,Brinkmann,14140050,168,- 0,- 0,"2,55",- 0,- 0,- 0,- 0,"2,71",
CORDOBA,San Justo,Colonia Anita,14140060,- 0,- 0,- 0,- 0,- 0,- 0,- 0,4,4,
CORDOBA,San Justo,Colonia Las Pichanas,14140080,- 0,- 0,- 0,- 0,- 0,- 0,- 0,43,43,
CORDOBA,San Justo,Colonia Marina,14140090,- 0,39,- 0,352,- 0,1,- 0,128,520,
CORDOBA,San Justo,Colonia San Bartolomé,14140110,- 0,- 0,- 0,- 0,- 0,- 0,- 0,403,403,
CORDOBA,San Justo,Devoto,14140160,555,- 0,- 0,2,1,- 0,- 0,- 0,558,
CORDOBA,San Justo,El Arañado,14140170,- 0,479,- 0,- 0,- 0,1,- 0,66,546,
CORDOBA,San Justo,El Fuertecito,14140190,- 0,- 0,- 0,- 0,- 0,- 0,- 0,9,9,
CORDOBA,San Justo,El Tío,14140200,27,526,- 0,126,- 0,- 0,- 0,- 0,679,
CORDOBA,San Justo,Estación Luxardo,14140210,- 0,- 0,- 0,- 0,- 0,- 0,- 0,36,36,
CORDOBA,San Justo,Freyre,14140220,253,"2,17",- 0,214,- 0,- 0,- 0,74,"2,71",
CORDOBA,San Justo,La Francia,14140230,620,- 0,- 0,495,- 0,- 0,- 0,119,"1,23",
CORDOBA,San Justo,La Tordilla,14140250,435,- 0,- 0,- 0,- 0,- 0,- 0,45,480,
CORDOBA,San Justo,Las Varillas,14140270,450,- 0,- 0,"6,96",- 0,1,- 0,- 0,"7,42",
CORDOBA,San Justo,Marull,14140280,- 0,- 0,- 0,626,- 0,1,- 0,145,772,
CORDOBA,San Justo,Miramar,14140290,- 0,"1,04",- 0,- 0,- 0,- 0,- 0,116,"1,15",
CORDOBA,San Justo,Morteros,14140300,193,- 0,- 0,"6,55",- 0,- 0,- 0,- 0,"6,75",
CORDOBA,San Justo,Plaza Luxardo,14140310,- 0,- 0,- 0,- 0,- 0,- 0,- 0,6,6,
CORDOBA,San Justo,Plaza San Francisco,14140320,- 0,- 0,- 0,- 0,- 0,- 0,- 0,9,9,
CORDOBA,San Justo,Porteña,14140330,804,- 0,- 0,"1,12",- 0,- 0,- 0,70,2,
CORDOBA,San Justo,Quebracho Herrado,14140340,- 0,- 0,- 0,- 0,- 0,- 0,- 0,22,22,
CORDOBA,San Justo,Sacanta,14140350,- 0,923,- 0,257,- 0,1,- 0,120,"1,3",
CORDOBA,San Justo,San Francisco,14140360,"2,95","16,5",- 0,7,60,- 0,- 0,"1,23","20,75",
CORDOBA,San Justo,Saturnino María Laspiur,14140370,- 0,758,- 0,- 0,- 0,1,- 0,- 0,759,
CORDOBA,San Justo,Tránsito,14140400,71,- 0,- 0,- 0,- 0,- 0,- 0,106,177,
CORDOBA,San Justo,Villa Concepción del Tío,14140420,- 0,245,- 0,- 0,- 0,- 0,- 0,132,377,
CORDOBA,San Justo,Villa San Esteban,14140440,- 0,- 0,- 0,- 0,- 0,- 0,- 0,28,28,
CORDOBA,San Justo,Toro Pujio,14140390,77,- 0,- 0,- 0,- 0,- 0,- 0,- 0,77,
CORDOBA,San Justo,Colonia Vignaud,14140150,94,- 0,- 0,102,- 0,- 0,- 0,- 0,196,
CORDOBA,San Justo,Seeber,14140380,66,- 0,- 0,- 0,- 0,- 0,- 0,- 0,66,
CORDOBA,San Justo,El Fortín,14140180,- 0,449,- 0,- 0,- 0,- 0,- 0,71,520,
CORDOBA,San Justo,Las Varas,14140260,- 0,- 0,- 0,148,11,- 0,- 0,- 0,159,
CORDOBA,San Justo,Villa del Tránsito,14140430,- 0,- 0,- 0,- 0,- 0,- 0,- 0,65,65,
CORDOBA,San Justo,La Paquita,14140240,220,- 0,- 0,- 0,2,- 0,- 0,126,348,
CORDOBA,San Justo,Transito,Sin Datos,- 0,943,- 0,133,- 0,- 0,- 0,- 0,"1,08",
CORDOBA,Santa María,Alta Gracia,14147010,"3,15","1,43",- 0,"11,38",- 0,- 0,- 0,327,"16,29",
CORDOBA,Santa María,Anisacate,14147020,386,- 0,- 0,- 0,- 0,- 0,- 0,107,493,
CORDOBA,Santa María,Despeñaderos,14147080,"1,29",- 0,- 0,236,- 0,- 0,- 0,158,"1,68",
CORDOBA,Santa María,La Cumbrecita,14147280,- 0,- 0,- 0,- 0,- 0,- 0,- 0,2,2,
CORDOBA,Santa María,La Paisanita,14147150,32,- 0,- 0,- 0,- 0,- 0,- 0,1,33,
CORDOBA,Santa María,La Rancherita,14147170,- 0,- 0,- 0,- 0,- 0,- 0,- 0,1,1,
CORDOBA,Santa María,La Serranita,14147180,- 0,- 0,- 0,- 0,- 0,- 0,- 0,1,1,
CORDOBA,Santa María,Lozada,14147200,- 0,- 0,- 0,- 0,- 0,- 0,- 0,1,1,
CORDOBA,Santa María,Malagueño,14147210,46,- 0,- 0,15,- 0,- 0,- 0,383,444,
CORDOBA,Santa María,Monte Ralo,14147220,- 0,- 0,- 0,- 0,- 0,- 0,- 0,23,23,
CORDOBA,Santa María,OTROS,Sin Datos,- 0,- 0,- 0,- 0,- 0,- 0,- 0,602,602,
CORDOBA,Santa María,Potrero de Garay,14147230,- 0,- 0,- 0,4,- 0,- 0,- 0,952,956,
CORDOBA,Santa María,Rafael García,14147240,- 0,- 0,- 0,- 0,- 0,- 0,- 0,1,1,
CORDOBA,Santa María,San Nicolás,14147260,5,- 0,- 0,- 0,- 0,- 0,- 0,- 0,5,
CORDOBA,Santa María,Toledo,14147280,517,- 0,- 0,163,- 0,- 0,- 0,4,684,
CORDOBA,Santa María,Valle de Anisacate,14147300,- 0,- 0,- 0,- 0,- 0,- 0,- 0,62,62,
CORDOBA,Santa María,Villa Ciudad de América (Loteo Diego de Rojas),14147310,- 0,- 0,- 0,- 0,- 0,- 0,- 0,266,266,
CORDOBA,Santa María,Villa del Prado,14147320,- 0,- 0,- 0,- 0,- 0,- 0,- 0,49,49,
CORDOBA,Santa María,Villa La Bolsa,14147330,- 0,- 0,- 0,- 0,- 0,- 0,- 0,54,54,
CORDOBA,Santa María,Villa Los Aromos,14147340,96,- 0,- 0,- 0,- 0,- 0,- 0,62,158,
CORDOBA,Santa María,Villa Parque Santa Ana,14147350,258,- 0,- 0,- 0,- 0,- 0,- 0,- 0,258,
CORDOBA,Santa María,Villa San Isidro - José de la Quintana,14147360,- 0,- 0,- 0,- 0,- 0,- 0,- 0,63,63,
CORDOBA,Santa María,La Donosa,14147280,- 0,- 0,- 0,- 0,- 0,- 0,- 0,74,74,
CORDOBA,Santa María,La Carbonada,14147130,"2,86",- 0,- 0,- 0,- 0,- 0,- 0,- 0,"2,86",
CORDOBA,Santa María,José de la Quintana,14147115,- 0,- 0,- 0,- 0,- 0,- 0,- 0,10,10,
CORDOBA,Sobremonte,San Francisco del Chañar,14154050,- 0,- 0,- 0,1,- 0,1,- 0,- 0,2,
CORDOBA,Sobremonte,Caminiaga,14154010,- 0,- 0,- 0,2,- 0,- 0,- 0,- 0,2,
CORDOBA,Tercero Arriba,Almafuerte,14161010,765,"2,53",- 0,294,- 0,- 0,- 0,408,4,
CORDOBA,Tercero Arriba,Colonia Almada,14161020,- 0,- 0,- 0,- 0,- 0,- 0,- 0,1,1,
CORDOBA,Tercero Arriba,Corralito,14161030,- 0,- 0,- 0,151,265,1,- 0,41,458,
CORDOBA,Tercero Arriba,General Fotheringham,14161050,29,- 0,- 0,- 0,- 0,- 0,- 0,40,69,
CORDOBA,Tercero Arriba,Hernando,14161060,353,"3,03",- 0,3,- 0,- 0,- 0,- 0,"3,39",
CORDOBA,Tercero Arriba,James Craik,14161070,203,682,- 0,2,- 0,- 0,- 0,637,"1,52",
CORDOBA,Tercero Arriba,Las Isletillas,14161080,- 0,- 0,- 0,- 0,- 0,- 0,- 0,8,8,
CORDOBA,Tercero Arriba,Las Perdices,14161090,935,- 0,- 0,- 0,- 0,1,- 0,33,969,
CORDOBA,Tercero Arriba,Oliva,14161110,"1,47",- 0,- 0,"1,89",- 0,- 0,- 0,162,"3,53",
CORDOBA,Tercero Arriba,Pampayasta Sur,14161130,- 0,- 0,- 0,3,- 0,1,- 0,- 0,4,
